id	source_verse	text	id_range_end	source_verse_range_end
46010009	46010009	हमें प्रभु को चुनौती नहीं देनी चाहिए, जैसे कि हमारे कुछ यहूदी पूर्वजों ने दी थी। क्योंकि उन्होंने ऐसा किया था, इसलिए साँपों ने उन्हें मार डाला।		
46010010	46010010	तुम्हें शिकायत नहीं करनी चाहिए, जैसे कि हमारे कुछ यहूदी पूर्वजों ने की थी। क्योंकि उन्होंने ऐसा किया, इसलिए एक भयानक आत्मिक प्राणी ने (जिसे परमेश्वर ने भेजा था) उन्हें मार डाला।		
46010011	46010011	हमारे पूर्वजों ने जिन बातों का अनुभव किया, वे बताती हैं कि {हमें कैसे व्यवहार करना चाहिए}। वास्तव में, किसी ने उनके साथ जो हुआ उसे लिख लिया ताकि हम उनसे सीख सकें, क्योंकि हम वही लोग हैं जो अंत के दिनों का अनुभव कर रहे हैं।		
46010012	46010012	जैसा कि उन कहानियों में बताया गया है, कि जो लोग सोचते हैं कि वे {मसीह पर} दृढ़तापूर्वक विश्वास करते हैं, उन्हें यह सुनिश्चित करना चाहिए कि वे {मसीह का अनुसरण करने में} असफल न हों।		
46010013	46010013	अन्य लोगों ने उन बातों का अनुभव किया है जो तुम्हें लुभाती हैं। इसके अलावा, परमेश्वर विश्वासयोग्यता से कार्य करेगा। यदि तुम उसका विरोध नहीं कर सकते हो तो वह तुम्हें ऐसी किसी भी बात का अनुभव नहीं करने देगा जो तुम्हें लुभाती है। बजाए इसके, जब कोई बात तुम्हें लुभाती है, तो वह तुम्हें वह देगा जिसकी तुम्हें विश्वासयोग्यता से उसका विरोध करने के लिए आवश्यकता है।		
46010014	46010014	हे संगी विश्वासियों जिनसे मैं प्रेम करता हूँ, इसी {कारण से मैंने जानबूझकर कहा है कि} दूसरे देवताओं की उपासना करने से बचो।		
46010015	46010015	मैं इस रीति से बात इसलिए कर रहा हूँ क्योंकि मुझे लगता है कि तुम समझदार लोग हो। तुम स्वयं निर्धारित करो कि मैं जो कहने वाला हूँ वह सही है या गलत।		
46010016	46010016	जब हम प्रभु भोज में वह दाखमधु पीते हैं जिस पर हम आशीष माँगते हैं, तो हम स्वयं को एक साथ मसीह के लहू से जोड़ते हैं। जब हम उस रोटी को खाते हैं, तो हम स्वयं को एक साथ मसीह की देह से जोड़ते हैं।		
46010017	46010017	हम {प्रभु भोज में} एक ही रोटी का उपयोग करते हैं, और हम सब मिलकर उस एक रोटी के टुकड़े खाते हैं। क्योंकि हम ऐसा करते हैं, इसलिए हम आपस में ऐसे जुड़ जाते हैं जैसे कि हम सब एक शरीर हों।		
46010018	46010018	इस्राइल के लोगों को एक उदाहरण के रूप में लो। जो लोग कुछ भेंट चढ़ाते थे, वे अपनी भेंट में से कुछ खा लेते थे। इसका अर्थ यह है कि उन्होंने स्वयं को उस वेदी से जोड़ लिया{, जहाँ याजक उस बाकी की वस्तु को परमेश्वर के सामने रखेगा जिसे उन्होंने चढ़ाया है}।		
46010019	46010019	इसलिए, मैं तर्क दे रहा हूँ कि वह मांस जो किसी ने दूसरे देवता को चढ़ाया है और वह अन्य देवता भी शक्तिशाली या महत्वपूर्ण नहीं हैं।		
46010020	46010020	हालाँकि, {तुम्हें पता होना चाहिए} कि जो लोग परमेश्वर की आराधना नहीं करते, वे ही बलिदान चढ़ाते हैं, और वे उन्हें परमेश्वर को नहीं, बल्कि दुष्ट आत्मिक प्राणियों को चढ़ा रहे हैं। मैं चाहता हूँ कि तुम स्वयं को दुष्ट आत्मिक प्राणियों से जोड़ने से बचो।		
46010021	46010021	तुम प्रभु का दाखमधु और साथ ही दुष्ट आत्मिक प्राणियों का दाखमधु नहीं पी सकते। तुम प्रभु का भोजन और साथ ही दुष्ट आत्मिक प्राणियों का भोजन नहीं खा सकते।		
46010022	46010022	जो इन दोनों कामों को करते हैं, उन्हें यह अपेक्षा करनी चाहिए कि प्रभु उनके विरुद्ध ईर्ष्या में होकर कार्य करेगा। इसके अलावा, हम निश्चित रूप से उससे कम शक्तिशाली हैं।		
46010023	46010023	{तुम में से कुछ कहते हैं,} “मैं कुछ भी कर सकता हूँ और दोषी नहीं ठहरूँगा।” हालाँकि, {मैं यह कहता हूँ कि} कुछ बातें {किसी के लिए भी} सहायक नहीं होती हैं। {फिर से, तुम में से कुछ कहते हैं,} “मैं कुछ भी कर सकता हूँ और दोषी नहीं ठहरूँगा।” हालाँकि, {मैं यह कहता हूँ कि} कुछ बातें तुम्हें बढ़ने में सहायता नहीं करती हैं।		
46010024	46010024	तुम्हारे लिए जो उत्तम है उसे पाने के लिए कठिन परिश्रम न करो। बल्कि, {तुम्हें उसे पाने के लिए कठिन परिश्रम करना चाहिए} जो दूसरे लोगों के लिए उत्तम है।		
46010025	46010025	तुम ऐसा कोई भी भोजन खा सकते हो जिसे तुम सार्वजनिक बाजार से खरीदते हो। तुम्हें यह पता लगाने की आवश्यकता नहीं है कि {यह कहाँ से आया है} ताकि तुम जान सको कि {इसे खाना} सही है या गलत।		
46010026	46010026	{तुम ऐसा इसलिए कर सकते हो} क्योंकि {दाऊद ने लिखा है}, “पृथ्वी और उससे जुड़ी हर वस्तु प्रभु की है।”		
46010027	46010027	किसी समय पर, जो लोग विश्वास नहीं करते वे तुम से {उनके साथ भोजन करने के लिए} विनती कर सकते हैं, और तुम भी {ऐसा करने} का निर्णय ले सकते हो। जब ऐसा घटित होता है, तो तुम वह सब भोजन खा सकते हो जो वे तुम्हें परोसते हैं। तुम्हें यह पता लगाने की आवश्यकता नहीं है कि {यह कहाँ से आया है} ताकि तुम जान सको कि {इसे खाना} सही है या गलत।		
46010028	46010028	(हालाँकि, कोई व्यक्ति तुम्हें बता सकता है कि एक व्यक्ति ने किसी देवता को वह भोजन चढ़ाया है। इस परिस्थिति में, तुम्हें वह भोजन नहीं खाना चाहिए। {तुम्हें इस रीति से व्यवहार करना चाहिए कि} उस व्यक्ति को लाभ पहुँचे जिसने तुम्हें {भोजन के बारे में} बताया था और यह जानने के कारण कि सही और गलत क्या है।		
46010029	46010029	“सही और गलत क्या है, यह जानने” से मेरा अर्थ है कि दूसरा व्यक्ति क्या जानता है, न कि तुम क्या जानते हो।) सामान्य रूप से, दूसरे व्यक्ति को जो लगता है कि सही या गलत क्या है, वह बात मुझे उस काम को करने से न रोके जिसे मैं करने में सक्षम हूँ।		
46010030	46010030	किसी भी भोजन को खाते समय जब तक मैं परमेश्वर का आभारी हूँ, तब तक किसी को भी मेरे बारे में ऐसी किसी भी बात के कारण बुरा नहीं बोलना चाहिए, जिसके लिए मैंने परमेश्वर को धन्यवाद दिया हो।		
46010031	46010031	संक्षेप में, जब भी तुम कुछ भी खाओ या पियो, और वास्तव में जब भी तुम कुछ भी करो, तो तुम्हें हमेशा ऐसा व्यवहार करना चाहिए ताकि तुम और अन्य लोग परमेश्वर का सम्मान करें।		
46010032	46010032	ऐसे तरीकों से व्यवहार न करना जो यहूदी लोगों, गैर-यहूदी लोगों, या संगी विश्वासियों को मसीह पर भरोसा करने से हतोत्साहित करे।		
46010033	46010033	मैं जैसे जीवन व्यतीत करता हूँ, उससे मैं {इसे कैसा करना है} का वर्णन करता हूँ। मैं हमेशा ऐसे तरीकों से व्यवहार करता हूँ जिनको मेरे आसपास के सभी लोग स्वीकार करते हैं। जो मेरे लिए उत्तम है मैं उसे पाने के लिए कठिन परिश्रम नहीं करता। बल्कि, {मैं उसे पाने के लिए कठिन परिश्रम करता हूँ जो} दूसरे लोगों के लिए उत्तम है। {मैं यह इसलिए करता हूँ} ताकि परमेश्वर उनका उद्धार करे।		
46011001	46011001	जो मैं करता हूँ वही करो, ठीक वैसे ही जैसे मैं वह करता हूँ जो मसीह ने किया।		
46011002	46011002	मैं तुम्हारी सराहना इसलिए करता हूँ क्योंकि तुम हमेशा उस पर विचार करते हो जो मैं सिखाता एवं करता हूँ और क्योंकि तुम ध्यानपूर्वक विश्वास करते हो और वही करते हो जिस पर मैंने तुम्हें विश्वास करना और व्यवहार करना सिखाया था।		
46011003	46011003	मैं तुम से कहता हूँ कि हर एक पुरुष मसीह की ओर से आता है। एक पत्नी अपने पति की ओर से आती है। अंत में, मसीह परमेश्वर की ओर से आता है।		
46011004	46011004	शायद पुरुष लोग प्रार्थना करते समय या परमेश्वर की कही हुई बातों का प्रचार करते समय अपने सिर ढकते हों। जो ऐसा करते हैं वे उस व्यक्ति को लज्जित करते हैं जिसकी ओर से वे आते हैं: {अर्थात मसीह को}।		
46011005	46011005	अब शायद स्त्रियाँ प्रार्थना करते समय या परमेश्वर की कही हुई बातों का प्रचार करते समय अपने सिर नंगे रखती हों। जो ऐसा करती हैं वे उन लोगों को लज्जित करती हैं जिनकी ओर से वे आती हैं: {अर्थात उनके पति को}। {तुम कह सकते हो कि यह सच है,} क्योंकि जो स्त्री अपना सिर नंगा रखती है वह उस स्त्री के समान होती है जिसके बाल किसी ने मुण्ड दिए हैं।		
46011006	46011006	वास्तव में, किसी व्यक्ति को ऐसी किसी भी स्त्री के बाल काट देने चाहिए जो अपना सिर नंगा रखती है। चूँकि लोग छोटे बाल वाली स्त्री को लज्जित करते हैं, इसलिए स्त्रियों को अपना सिर नंगा नहीं रखना चाहिए।		
46011007	46011007	इसके अलावा, एक ओर तो पुरुषों को अपने सिर इसलिए नहीं ढकने चाहिए, क्योंकि वे परमेश्वर का प्रतिनिधित्व करते हैं और उसका सम्मान करते हैं। दूसरी ओर, पत्नियों को अपने सिर इसलिए नहीं ढकने चाहिए, क्योंकि वे अपने पतियों का सम्मान करती हैं।		
46011008	46011008	{तुम कह सकते हो कि यह सच है} क्योंकि परमेश्वर ने पुरुष आदम को स्त्री हव्वा से नहीं बनाया। बजाए इसके, उसने हव्वा स्त्री को पुरुष आदम से बनाया।		
46011009	46011009	एक और तरीका {जिससे तुम बता सकते हो कि यह सच है} क्योंकि परमेश्वर ने स्त्री हव्वा के निमित्त पुरुष आदम को नहीं बनाया। बजाए इसके, उसने पुरुष आदम के निमित्त स्त्री हव्वा को बनाया।		
46011010	46011010	क्योंकि {पत्नियाँ अपने पति का सम्मान करती हैं इसलिए}, स्त्रियों को उसे नियंत्रित करना चाहिए जो वे अपने सिरों पर {पहनती हैं}। शक्तिशाली आत्मिक प्राणियों के कारण {उन्हें ऐसा करना भी चाहिए}।		
46011011	46011011	इन सब के बावजूद, जब परमेश्वर लोगों को मसीह के साथ एकजुट करता है, तो स्त्रियों का अस्तित्व पुरुषों के बिना नहीं है, और पुरुषों का अस्तित्व स्त्रियों के बिना नहीं है।		
46011012	46011012	वास्तव में, जबकि स्त्री {हव्वा} पुरुष {आदम} से निकली थी, तो पुरुषों का अस्तित्व केवल इसलिए है क्योंकि स्त्रियाँ उन्हें जन्म देती हैं। हालाँकि, {पुरुषों और स्त्रियों सहित,} जो कुछ भी अस्तित्व में है, वह परमेश्वर की ओर से आता है।		
46011013	46011013	तुम स्वयं ही निर्णय करो कि जो स्त्रियाँ अपने सिरों को ढके बिना परमेश्वर से प्रार्थना करती हैं, वे उचित रीति से कार्य करती हैं या नहीं।		
46011014	46011014	तुम वस्तुओं को देखने के तरीके से मालूम कर सकते हो कि पुरुषों के लिए लम्बे बाल रखना अपमानजनक है।		
46011015	46011015	हालाँकि, {तुम वस्तुओं को देखने के तरीके से भी मालूम कर सकते हो} कि स्त्रियों के लिए लम्बे बाल रखना सम्मान की बात है। {ऐसा इसलिए है} क्योंकि परमेश्वर ने स्त्रियों को उनके लम्बे बाल दिए हैं, जो {उनके सिरों को} ढकने का काम करते हैं।		
46011016	46011016	अब यदि कोई व्यक्ति मेरे द्वारा कही गई बातों के बारे में बहस करने पर विचार करता है, तो न तो हम और न ही परमेश्वर की कलीसियाएँ स्त्रियों को उनके सिरों को (जब वे प्रार्थना या भविष्यद्वाणी करती हैं) खुला रखने की अनुमति देती हैं।		
46011017	46011017	अब मैं तुम्हें एक अन्य विषय के बारे में निर्देश देने जा रहा हूँ, और मैं इस क्षेत्र में तुम्हारी सराहना नहीं कर सकता। {मैं तुम्हारी सराहना इसलिए नहीं कर सकता,} क्योंकि जब तुम संगी विश्वासियों के रूप में इकट्ठे होते हो तो तुम उनकी सहायता करने के बजाए संगी विश्वासियों को हानि पहुँचाते हो।		
46011018	46011018	पहली बात जिसके बारे में मैं बात करूँगा वह यह है कि: कुछ लोगों ने मुझ से कहा है कि जब तुम परमेश्वर की आराधना करने के लिए संगी विश्वासियों के रूप में इकट्ठा होते हो तो तुम प्रतिद्वंद्वी समूहों में विभाजित हो जाते हो। मैं विश्वास करता हूँ कि यह आंशिक रूप से सच है।		
46011019	46011019	{मैं इस पर इसलिए विश्वास करता हूँ} क्योंकि तुम्हारे समूह में असहमतियाँ होना आवश्यक है। इस रीति से, {सभी लोगों पर} यह स्पष्ट हो सकता है तुम्हारे समूह में से परमेश्वर {अपने लिए} किसे स्वीकार्य मानता है।		
46011020	46011020	इन विभाजनों के कारण, तुम वास्तव में उस समय प्रभु भोज नहीं खा रहे हो जब तुम संगी विश्वासियों के रूप में {इसे खाने के लिए} इकट्ठे होते हो।		
46011021	46011021	तुम्हारे भोजों के दौरान, कुछ लोग {दूसरों के कुछ पाने से पहले ही} अपना स्वयं का भोजन खा जाते हैं। इस रीति से, कुछ लोगों को खाने के लिए पर्याप्त नहीं मिलता, जबकि अन्य लोग नशे में धुत हो रहे हैं।		
46011022	46011022	तुम अपने घरों में भी भोजन खा सकते हो और दाखरस पी सकते हो, इसके बावजूद तुम इन तरीकों से व्यवहार करते हो। बजाए इसके, तुम परमेश्वर की कलीसिया के बारे में तिरस्कारपूर्वक विचार करते हो। विशेष रूप से, तुम उन लोगों को लज्जित करते हो जिनके पास तुम से कम है। तुम्हें पहले से ही पता होना चाहिए कि मैं तुम से क्या कहूँगा। मैं इन कामों को करने के लिए तुम्हारी सराहना नहीं करने जा रहा हूँ। मैं निश्चित रूप से ऐसा नहीं करूँगा!		
46011023	46011023	जब यहूदा ने प्रभु यीशु को {उन अधिकारियों के हाथों में सौंपा, जिन्होंने उसे मार डाला,} उस रात के बारे में जो कुछ मैंने प्रभु से जाना, वह मैंने तुम्हें पहले ही बता दिया है। उस रात, यीशु ने एक रोटी ली।		
46011024	46011024	उसने {उस रोटी के लिए} परमेश्वर को धन्यवाद दिया, और फिर उसके टुकड़े-टुकड़े किए {ताकि चेले उसे खा सकें}। फिर उसने कहा, “यह {रोटी} मेरी देह है, जिसे मैं तुम्हारे निमित्त अर्पित कर रहा हूँ। मैंने जो किया है उसे दोहराना, ताकि तुम्हें स्मरण रहे कि मैं स्वयं को {तुम्हारे लिए} {कैसे अर्पित कर रहा हूँ}।”		
46011025	46011025	जिस प्रकार से {उसने रोटी ली थी}, उसी प्रकार से उनसे उनके भोजन खा लेने के बाद {दाखरस का} कटोरा भी लिया। उसने कहा, “यह {दाखरस का} कटोरा मेरे लहू के साथ नयी वाचा है {जिसका मैं प्रारम्भ कर रहा हूँ} । जब भी तुम इस दाखरस के कटोरे में से पीते हो, तो जो मैंने किया है उसे दोहराना, ताकि तुम्हें स्मरण रहे कि मैं स्वयं को {तुम्हारे लिए} {कैसे अर्पित कर रहा हूँ}।”		
46011026	46011026	इसका अर्थ यह है कि जब तक प्रभु वापस न आए, उस समय तक जब कभी भी इस रोटी को खाने और इस कटोरे से {दाखरस} पीने के द्वारा {तुम प्रभु भोज में भाग लेते हो}, तो तुम घोषणा करते हो कि प्रभु की मृत्यु हो गई है।		
46011027	46011027	इसलिए फिर, कुछ लोग, प्रभु भोज में भाग लेते हुए, शायद इस रीति से रोटी खाएँ या कटोरे से {दाखरस} पीएँ जिससे {मसीह} का अपमान हो। परमेश्वर उन्हें इसके लिए उत्तरदायी ठहराएगा जैसे उन्होंने प्रभु की देह और उसके लहू {के विरुद्ध कार्य किया है}।		
46011028	46011028	इससे बचने के लिए, विश्वासियों को सावधानीपूर्वक विचार करना चाहिए कि वे कैसा व्यवहार कर रहे हैं। उसके बाद, वे रोटी खा सकते हैं और कटोरे से {दाखरस} पी सकते हैं।		
46011029	46011029	{तुम्हें सावधानीपूर्वक विचार करना चाहिए कि तुम कैसा व्यवहार कर रहे हो,} क्योंकि कुछ लोग {प्रभु भोज के दौरान} खाते-पीते तो हैं परन्तु यह नहीं पहचानते कि {परमेश्वर ने संगी विश्वासियों को प्रभु के साथ इतनी निकटता से एकजुट किया है कि मानो वे} प्रभु की देह हों। {प्रभु भोज के दौरान} वे लोग जैसे खाते और पीते हैं, इसके परिणामस्वरूप परमेश्वर उन्हें दण्ड देगा।		
46011030	46011030	क्योंकि {तुम्हारे समूह के लोगों ने ऐसे अनुचित तरीके से काम किया है कि}, उनमें से बहुत से तो बीमार हो गए और उनमें से कुछ की मृत्यु हो गई है।		
46011031	46011031	इसलिए, हम विश्वासियों को वास्तव में सावधानीपूर्वक विचार करना चाहिए कि {प्रभु भोज में भाग लेने से पहले} हम कैसा व्यवहार कर रहे हैं। तब, परमेश्वर हमें दण्ड नहीं देगा।		
46011032	46011032	हालाँकि, जब प्रभु हमें दण्ड देता है, तो वह हमें प्रशिक्षित करने के लिए ऐसा करता है। इस रीति से, जब परमेश्वर उन सब को दोषी ठहराता है जो मसीह में विश्वास नहीं करते, तब परमेश्वर उसमें हमें शामिल नहीं करता।		
46011033	46011033	अंत में, हे मेरे संगी विश्वासियों, जब तुम {प्रभु भोज} खाने के लिए इकट्ठे होते हो, तो तुम्हें तब तक खाना आरम्भ नहीं करना चाहिए जब तक कि सभी को खाना-पीना न मिल जाए।		
46011034	46011034	कोई भी व्यक्ति जो {इतना} भूखा हो {कि सब के खाना-पीना प्राप्त करने से पहले ही खाना आरम्भ कर दे} उसे अपने घर में ही खा लेना चाहिए। इस रीति से, जब तुम संगी विश्वासियों के रूप में एक साथ इकट्ठे होते हो, तो परमेश्वर तुम्हें दण्ड नहीं देगा। मैंने वह सब कुछ नहीं कहा जो मुझे कहने की आवश्यकता है। इसलिए, जब कभी मैं तुम से मिलने आऊँगा, तो मैं तुम्हें उन बातों के बारे में निर्देश दूँगा।		
46012001	46012001	अब मैं इस बारे में बात करने की ओर बढ़ रहा हूँ कि कैसे परमेश्वर का आत्मा विश्वासियों को विशेष रूप से सशक्त करता है। हे मेरे संगी विश्वासियों, मैं तुम्हें इन बातों के बारे में सूचित करना चाहता हूँ।		
46012002	46012002	तुम्हें स्मरण है कि जब तुम विश्वासी नहीं थे {तो तुम उस समय क्या किया करते थे}। तुम ने अन्य देवताओं की उपासना की। ये अन्य देवता बोल भी नहीं सकते, परन्तु इन अन्य देवताओं की उपासना करने के लिए जो भी {गलत काम लोगों ने तुम्हें करने के लिए कहे तुम ने उन्हें} किया।		
46012003	46012003	इसलिए मैं तुम्हें सूचित कर रहा हूँ कि जो कोई यीशु को श्राप देता है, वह परमेश्वर के आत्मा की सामर्थ से नहीं बोलता। दूसरी ओर, एक व्यक्ति जो कहता है कि यीशु ही प्रभु है, अवश्य ही पवित्र आत्मा की सामर्थ के साथ बात कर रहा होगा।		
46012004	46012004	आत्मा बहुत से अलग-अलग तरीकों से लोगों को सशक्त करता है, परन्तु आत्मा केवल एक ही है।		
46012005	46012005	लोग बहुत से अलग-अलग तरीकों से प्रभु की सेवा करते हैं, परन्तु प्रभु केवल एक ही है।		
46012006	46012006	लोग बहुत से अलग-अलग तरीकों से परमेश्वर के लिए काम करते हैं, परन्तु परमेश्वर केवल एक ही है। केवल वही है जो सब लोगों को इन सब तरीकों से कार्य करने के लिए सशक्त करता है।		
46012007	46012007	प्रत्येक विश्वासी परमेश्वर से विशिष्ट तरीके प्राप्त करता है जिसमें परमेश्वर का आत्मा उनके माध्यम से संगी विश्वासियों की सहायता करने के लिए कार्य करता है।		
46012008	46012008	उदाहरण के लिए, परमेश्वर का आत्मा कुछ विश्वासियों को बुद्धिमानी से बोलने के लिए सशक्त करता है। अन्य विश्वासी ज्ञान के साथ बात कर सकते हैं, और वही आत्मा उन्हें ऐसा करने के लिए सशक्त करता है।		
46012009	46012009	वही आत्मा कुछ विश्वासियों को विशेष तरीकों से परमेश्वर पर भरोसा करने के लिए सशक्त करता है। वही आत्मा अन्य विश्वासियों को दूसरों को चंगा करने के लिए सशक्त करता है।		
46012010	46012010	अन्य विश्वासी भी सामर्थी कामों को कर सकते हैं। अन्य विश्वासी भी परमेश्वर की ओर से मिले सन्देशों को बोल सकते हैं। अन्य विश्वासी भी यह निर्धारित कर सकते हैं कि कोई बात परमेश्वर के आत्मा की ओर से आई है या नहीं। कुछ विश्वासी अज्ञात भाषाएँ भी बोल सकते हैं। अन्य विश्वासी उन अज्ञात भाषाओं का अनुवाद भी कर सकते हैं।		
46012011	46012011	वही आत्मा विश्वासियों को इन सब कामों को करने के लिए सशक्त करने का कार्य करता है। केवल एक ही पवित्र आत्मा है, और वही निर्णय लेता है कि प्रत्येक विश्वासी के द्वारा विशेष रूप से कैसे कार्य करना है।		
46012012	46012012	{हम मानते हैं कि} एक व्यक्ति का शरीर एकता में मिलकर बना है, परन्तु शरीर में बहुत से अंग होते हैं। इसलिए, वे सभी शरीर के अंग, एक साथ मिलकर एक शरीर का निर्माण करते हैं, यह मायने नहीं रखता कि वे कितने सारे हैं। इसी रीति से हम मसीह {के बारे में भी सोच सकते हैं}।		
46012013	46012013	अब, {परमेश्वर ने हमें इतनी निकटता से एक साथ जोड़ा है कि मानो} हम एक शरीर हों। {यह तब घटित हुआ जब} लोगों ने हमें बपतिस्मा दिया और उसके परिणामस्वरूप हमें वह आत्मा प्राप्त हुआ। {हम इस एक शरीर का निर्माण करते हैं} यद्यपि हम में से कुछ यहूदी लोग हैं और अन्य गैर-यहूदी लोग हैं, और यद्यपि हम में से कुछ दास हैं और अन्य स्वतंत्र लोग हैं। इसके अलावा, हम सभी ने इस एक आत्मा में ऐसे साझेदारी की जैसे कि हम सब ने एक कटोरे में से पिया।		
46012014	46012014	जैसा कि तुम जानते हो कि शरीर का कोई एक अंग ही शरीर का निर्माण नहीं करता। बल्कि, {शरीर का निर्माण करने के लिए} इसमें शरीर के कई अंग लगते हैं।		
46012015	46012015	कल्पना करो कि तुम्हारा पैर {तुम से बात कर सकता है, और उसने} कहा कि, चूँकि वह हाथ नहीं है, इसलिए वह तुम्हारे शरीर से सम्बन्धित नहीं हो सकता। यह कारण उसे तुम्हारे शरीर से सम्बन्धित होने से दूर नहीं करता।		
46012016	46012016	फिर से, कल्पना करो कि तुम्हारा कान {तुम से बात कर सकता है, और उसने} कहा कि, चूँकि वह आँख नहीं है, इसलिए वह तुम्हारे शरीर से सम्बन्धित नहीं हो सकता। यह कारण उसे तुम्हारे शरीर से सम्बन्धित होने से दूर नहीं करता।		
46012017	46012017	कल्पना करो कि केवल आँखें ही तुम्हारे शरीर का निर्माण करती हैं। तुम कुछ भी सुन नहीं पाओगे! कल्पना करो कि केवल कान ही तुम्हारे शरीर का निर्माण करते हैं। तुम कुछ भी सूँघ नहीं पाओगे!		
46012018	46012018	परन्तु जो {शरीर के बारे में} सत्य है वह यह है: परमेश्वर ने यह निर्धारित किया कि शरीर के प्रत्येक अंग को कैसे कार्य करना है, और उसने एक विशिष्ट कारण से शरीर के प्रत्येक अंग को शरीर से जोड़ा।		
46012019	46012019	कल्पना करो कि {तुम्हारे शरीर के सभी अंग} शरीर का एक ही {प्रकार का} अंग हों। तब तुम्हारे पास वास्तव में शरीर होगा ही नहीं!		
46012020	46012020	परन्तु जो {शरीर के बारे में} सत्य है वह यह है: शरीर के बहुत से {अलग-अलग} अंग होते हैं। हालाँकि, {एक साथ मिलकर वे} एक शरीर का निर्माण करते हैं।		
46012021	46012021	फिर से कल्पना करो कि तुम्हारे शरीर के अंग बात कर सकते हैं। आँख कभी भी हाथ से नहीं कहेगी, “मुझे तेरी आवश्यकता नहीं है।” इसी रीति से, सिर कभी भी पाँवों से नहीं कहेगा, “मुझे तुम्हारी आवश्यकता नहीं है।”		
46012022	46012022	बल्कि, जो सच है वह यह है कि शरीर के जिन अंगों को हम नाजुक समझते हैं, वे वास्तव में आवश्यक होते हैं।		
46012023	46012023	इसके अलावा, हम शरीर के उन अंगों को अधिक महत्व देते हैं जिन्हें हम कम मूल्यवान समझते हैं। हम अपने शरीर के अशोभनीय अंगों के साथ अधिक शालीनता से बर्ताव करते हैं,		
46012024	46012024	परन्तु हम अपने शरीर के शालीन अंगों के साथ किसी विशेष तरीके से बर्ताव नहीं करते। अंत में, वह परमेश्वर ही है जो शरीर के सब अंगों को एक शरीर में एक साथ रखता है, और वह कम मूल्यवान अंगों को अधिक मूल्यवान बनाता है।		
46012025	46012025	{परमेश्वर ने ऐसा इसलिए किया} ताकि शरीर अलग-अलग अंगों में बँट न जाए। बजाए इसके, शरीर के अंग एक साथ मिलकर काम करते हैं और शरीर के एक अंग को शरीर के अन्य अंगों पर विशेषाधिकार नहीं देते हैं।		
