id	source_verse	text	id_range_end	source_verse_range_end
42022004	42022004	और उसने जाकर प्रधान याजकों और सरदारों के साथ इस विषय में बात की कि वह उसको किस प्रकार से उनके हाथ में पकड़वाए।		
42022005	42022005	और वे आनन्दित हुए, और वे उसे चाँदी देने के लिए सहमत हो गए।		
42022006	42022006	और वह मान गया और वह भीड़ से दूर उसे उनके हाथ पकड़वा देने का अवसर ढूँढ़ने लगा।		
42022007	42022007	फिर अख़मीरी रोटी का दिन आया, जिसमें फसह का बलिदान करना आवश्यक था।		
42022008	42022008	और उसने पतरस और यूहन्ना को, यह कहकर भेजा, “जाकर हमारे लिये फसह तैयार करो, ताकि हम उसे खाएँ।”		
42022009	42022009	और उन्होंने उससे पूछा, “तू कहाँ चाहता है कि उसे हम तैयार करें?”		
42022010	42022010	और उसने उनको उत्तर दिया, “देखो, जब तुम नगर में प्रवेश कर लोगे, तो पानी का घड़ा उठाए हुए एक मनुष्य तुम्हें मिलेगा। जिस घर में वह प्रवेश करे उसके पीछे-पीछे उसमें चले जाना।		
42022011	42022011	और उस घर के स्वामी से कहना, ‘गुरु तुझ से पूछता है; “वह अतिथि कक्ष कहाँ है जहाँ मैं अपने चेलों के साथ फसह खाऊँ?”’		
42022012	42022012	और वह तुम को एक सजा-सजाया ऊपरी कक्ष दिखा देगा। वहीं इसकी तैयारी करना।”		
42022013	42022013	और वे चले गए और इसे वैसा ही पाया जैसा उसने उनसे कहा था, और उन्होंने फसह को तैयार किया।		
42022014	42022014	और जब वह घड़ी आ गई, तो वह भोजन करने को बैठा, और प्रेरित उसके साथ थे।		
42022015	42022015	और उसने उनसे कहा, “बड़ी लालसा के साथ मैंने दुःख भोगने से पहले इस फसह को तुम्हारे साथ खाने की इच्छा की थी।		
42022016	42022016	क्योंकि मैं तुम से कहता हूँ कि जब तक वह परमेश्वर के राज्य में पूरा न हो तब तक निश्चय ही मैं इसे न खाऊँगा।”		
42022017	42022017	और उसने एक प्याला लिया और धन्यवाद देकर, उसने कहा, “इसे लो, और आपस में बाँट लो।		
42022018	42022018	क्योंकि मैं तुम से कहता हूँ, कि अब से मैं तब तक दाखलता का फल निश्चय ही न पीऊँगा, जब तक कि परमेश्वर का राज्य न आए।”		
42022019	42022019	और उसने रोटी ली, और धन्यवाद देकर, उसने वह तोड़ी, और यह कहते हुए, उनको दी, “यह मेरी देह है, जो तुम्हारे लिये दी जाती है। मेरे स्मरण के लिये यही किया करो।”		
42022020	42022020	और उसी रीति से भोजन के बाद प्याला भी, यह कहते हुए, “यह प्याला मेरे उस लहू में नई वाचा है, जो तुम्हारे लिये बहाया जाता है।		
42022021	42022021	परन्तु देखो, मेरे साथ विश्वासघात करनेवाले का हाथ मेज पर मेरे साथ ही है।		
42022022	42022022	क्योंकि मनुष्य का पुत्र तो निश्चय ही उसके अनुसार चलता है जैसा निर्धारित किया गया है। परन्तु उस मनुष्य पर हाय, जिसके द्वारा उसके साथ विश्वासघात किया जाता है!”		
42022023	42022023	और वे आपस में इस विषय पर चर्चा करने लगे कि उनमें से ऐसा कौन हो सकता है जो ऐसा करने वाला था।		
42022024	42022024	फिर उनके मध्य में इस बात को लेकर भी झगड़ा हो गया कि उनमें से कौन बड़ा समझा जाता है।		
42022025	42022025	परन्तु उसने उनसे कहा, “जातियों के राजा उन पर प्रभुता करते हैं, और जो उन पर अधिकार रखते हैं वे संरक्षक कहलाते हैं।		
42022026	42022026	परन्तु तुम ऐसे न होना। बजाए इसके, जो तुम में बड़ा है वह छोटे के समान हो जाए। और जो अगुवाई करता है वह उसके समान जो सेवा करता है।		
42022027	42022027	क्योंकि बड़ा कौन है, वह जो भोजन करने बैठा है या वह जो सेवा करता है? क्या यह वह नहीं जो भोजन करने बैठा है? परन्तु मैं तुम्हारे मध्य में उसके समान हूँ जो सेवा करता है।		
42022028	42022028	परन्तु वह तुम ही हो जो मेरी परीक्षाओं में लगातार मेरे साथ रहे हो।		
42022029	42022029	और जिस प्रकार से मेरे पिता ने मेरे लिये एक राज्य ठहराया है, वैसे ही मैं भी तुम्हारे लिये ठहराता हूँ।		
42022030	42022030	ताकि तुम मेरे राज्य में मेरी मेज पर खाओ और पीओ और सिंहासनों पर बैठकर इस्राएल के 12 गोत्रों का न्याय करो।		
42022031	42022031	शमौन, हे शमौन, देखो, शैतान ने तुम लोगों को गेहूँ के समान फटकने के लिए माँग लिया है।		
42022032	42022032	परन्तु मैंने तेरे विषय में विनती की है कि तेरा विश्वास टल न जाए। और तू, जब तू वापस लौट आए, तो अपने भाइयों को दृढ़ करना।”		
42022033	42022033	परन्तु उसने उससे कहा, “हे प्रभु, मैं तेरे साथ बन्दीगृह जाने और मरने दोनों के लिए तैयार हूँ।”		
42022034	42022034	परन्तु उसने कहा, “हे पतरस, मैं तुझ से कहता हूँ, कि जब तक तू तीन बार इन्कार न कर लेगा कि तू मुझे जानता है उससे पहले आज मुर्गा बाँग नहीं देगा।”		
42022035	42022035	और उसने उनसे कहा, “जब मैंने तुम को पैसे की थैली और झोले और जूते के बिना भेजा था, तो तुम को किसी वस्तु की घटी नहीं हुई थी, क्या हुई थी?” और उन्होंने कहा, “किसी वस्तु की नहीं।”		
42022036	42022036	फिर उसने उनसे कहा, “परन्तु अब, जिसके पास पैसे की थैली हो, तो वह उसे ले ले, और वैसे ही एक झोला भी। और जिसके पास तलवार न हो, तो वह अपने कपड़े बेच दे और एक मोल ले ले।		
42022037	42022037	क्योंकि मैं तुम से कहता हूँ, कि यह जो लिखा है वह अवश्य ही मुझ में पूरा होगा, ‘और वह अधर्मियों के साथ गिना गया।’ क्योंकि मेरे विषय की बातें सच में पूरी होने पर हैं।”		
42022038	42022038	तब उन्होंने कहा, “हे प्रभु, देख! यहाँ दो तलवारें हैं।” और उसने उनसे कहा, “यह पर्याप्त हैं।”		
42022039	42022039	और बाहर निकलकर, वह अपनी रीति के अनुसार जैतून के पहाड़ पर गया, और चेले भी उसके पीछे-पीछे गए।		
42022040	42022040	और उस जगह पहुँचकर, उसने उनसे कहा, “प्रार्थना करो कि परीक्षा में न पड़ो।”		
42022041	42022041	और वह उनसे अलग एक पत्थर फेंकने की दूरी पर गया, और अपने घुटनों को टिकाकर, वह प्रार्थना करने लगा,		
42022042	42022042	यह कहकर, “हे पिता, यदि तेरी इच्छा हो, तो इस प्याले को मेरे पास से हटा ले। परन्तु मेरी नहीं, परन्तु तेरी ही इच्छा, पूरी हो।”		
42022043	42022043	[और स्वर्ग से एक स्वर्गदूत उस पर प्रकट हुआ, जो उसे सामर्थ्य देता था।		
42022044	42022044	और व्याकुल होकर, वह हार्दिक वेदना से प्रार्थना कर रहा था, और उसका पसीना लहू की बूँदों के समान भूमि पर गिर रहा था।]		
42022045	42022045	और प्रार्थना से उठकर, वह चेलों के पास आया और संताप के मारे उन्हें सोता पाया।		
42022046	42022046	और उसने उनसे कहा, “तुम क्यों सो रहे हो? उठो और प्रार्थना करो, ताकि तुम परीक्षा में न पड़ो।”		
42022047	42022047	जबकि वह अभी बोल ही रहा था, कि देखो, एक भीड़ आई, और वह जिसका नाम यहूदा था, जो उन बारहों में से एक था, उनकी अगुवाई कर रहा था। और वह उसे चूमने के लिए यीशु के पास आया।		
42022048	42022048	परन्तु यीशु ने उससे कहा, “हे यहूदा, क्या तू चूमने से मनुष्य के पुत्र के साथ विश्वासघात कर रहा है?”		
42022049	42022049	और जब उसके चारों ओर के लोगों ने देखा कि क्या होनेवाला है, तो उन्होंने कहा, “हे प्रभु, क्या हम तलवार से प्रहार करें?”		
42022050	42022050	और उनमें से एक ने महायाजक के दास पर तलवार से प्रहार किया और उसका दाहिना कान काट दिया।		
42022051	42022051	परन्तु उत्तर देते हुए, यीशु ने कहा, “यहीं तक रहने दो!” और उसके कान को छूकर, उसने उसे चंगा कर दिया।		
42022052	42022052	तब यीशु ने उनसे—प्रधान याजकों और मन्दिर के सरदारों और प्राचीनों से—जो उसके विरोध में आए थे कहा, “क्या तुम तलवारें और लाठियाँ लिए हुए ऐसे निकले हो जैसे किसी डाकू के विरोध में?		
42022053	42022053	जब मैं मन्दिर में हर दिन तुम्हारे साथ था, तब तुम ने मुझ पर अपने हाथ नहीं डाले। परन्तु यह तुम्हारा समय है, और अंधकार का अधिकार है।”		
42022054	42022054	फिर उसे पकड़कर, वे उसे ले चले और महायाजक के घर में उसे लाए। और पतरस दूर ही दूर से पीछे-पीछे चल रहा था।		
42022055	42022055	और उन्होंने आँगन के मध्य में आग जलाई और इकट्ठे बैठ गए, तो पतरस भी उनके बीच में बैठ गया था।		
42022056	42022056	तब एक दासी, उसे आग के उजियाले में बैठे देखकर और उसकी ओर ताक कर कहने लगी, “यह भी तो उसके साथ था।”		
42022057	42022057	परन्तु उसने यह कहकर, इन्कार कर दिया, “हे स्त्री, मैं उसे नहीं जानता।”		
42022058	42022058	और थोड़ी ही देर के बाद किसी अन्य ने उसे देखकर कहा, “तू भी तो उन्हीं में से है।” परन्तु पतरस ने कहा, “हे मनुष्य, मैं नहीं हूँ।”		
42022059	42022059	और लगभग एक घंटा बीतने पर, किसी एक और मनुष्य ने दृढ़ता से कहा, “निश्चय ही, यह भी उसके साथ था, क्योंकि यह भी तो गलीलवासी है।”		
42022060	42022060	परन्तु पतरस ने कहा, “हे मनुष्य, मैं नहीं जानता कि तू क्या कह रहा है।” और जबकि वह कह ही रहा था, तुरन्त ही, एक मुर्गे ने बाँग दी।		
42022061	42022061	और प्रभु घूमा और पतरस की ओर देखा, और पतरस को प्रभु की वह बात स्मरण आई, कि उसने उससे किस प्रकार से कहा था, “आज मुर्गे के बाँग देने से पहले तू तीन बार मेरा इन्कार करेगा।”		
42022062	42022062	और वह बाहर निकलकर फूट-फूटकर रोने लगा।		
42022063	42022063	और जो मनुष्य उसे पकड़े हुए थे वे उसका उपहास करने और उसे पीटने लगे।		
42022064	42022064	और उसकी आँखों को ढाँपकर, वे उससे प्रश्न कर रहे थे, “भविष्यद्वाणी कर! वह कौन है जिसने तुझे मारा?”		
42022065	42022065	और वे उसकी निन्दा करते हुए, बहुत सी और भी बातें उससे कह रहे थे।		
42022066	42022066	और जब दिन हुआ, तो लोगों के पुरनिए, और प्रधान याजक और शास्त्री दोनों इकट्ठे हुए, और वे उसे उनकी महासभा में ले गए,		
42022067	42022067	और कहने लगे, “यदि तू ही मसीह है, तो हमें बता दे!” परन्तु उसने उनसे कहा, “यदि मैं तुम से कहूँ, तो निश्चय ही तुम विश्वास न करोगे;		
42022068	42022068	और यदि मैं तुम से प्रश्न करूँ, तो निश्चय ही तुम उत्तर न दोगे।		
42022069	42022069	परन्तु अब से, मनुष्य का पुत्र परमेश्वर की सामर्थ्य के दाहिने हाथ पर विराजमान होगा।”		
42022070	42022070	तब उन सब ने कहा, “तो क्या तू परमेश्वर का पुत्र है?” और उसने उनसे कहा, “तुम स्वयं ही कह रहे हो कि मैं हूँ।”		
42022071	42022071	और उन्होंने कहा, “अब हमें गवाही की क्या आवश्यकता है? क्योंकि हम ने आप ही उसके मुँह से सुन लिया है।”		
42023001	42023001	और वे सब के सब उठे और उसे पिलातुस के पास ले गए।		
42023002	42023002	और वे यह कहकर, उस पर दोष लगाने लगे, “हम ने इसे हमारे देश को विकृत करते और कैसर को कर देने से मना करते, और यह कहते हुए पाया है कि वह स्वयं ही मसीह, एक राजा है।”		
42023003	42023003	तब पिलातुस ने उससे यह कहकर, प्रश्न किया, “क्या तू यहूदियों का राजा है?” परन्तु उसे उत्तर देते हुए, उसने कहा, “तू आप ही ऐसा कह रहा है।”		
42023004	42023004	तब पिलातुस ने प्रधान याजकों से और उस भीड़ से कहा, “मुझे इस मनुष्य में कुछ दोष नहीं मिला।”		
42023005	42023005	परन्तु वे यह कहकर, हठ करने लगे, “यह गलील से लेकर यहाँ तक सारे यहूदिया में शिक्षा देते हुए, लोगों को सचमुच भड़काता है।”		
42023006	42023006	और जब पिलातुस ने यह सुना, तो उसने पूछा कि क्या यह मनुष्य गलीलवासी है।		
42023007	42023007	और जब उसने यह जान लिया कि वह हेरोदेस के अधिकार के अधीन है, तो उसने उसे हेरोदेस के पास भेज दिया, जो उन दिनों में स्वयं यरूशलेम में ही था।		
42023008	42023008	और जब हेरोदेस ने यीशु को देखा, तो वह अत्यन्त प्रसन्न हुआ, क्योंकि वह लम्बे समय से उसको देखने की इच्छा कर रहा था, क्योंकि उसने उसके विषय में सुन रखा था, और वह उसके द्वारा किए गए कुछ चिन्ह देखने की आशा रखता था।		
42023009	42023009	तब उसने उससे बहुत सारी बातों के द्वारा प्रश्न पूछे, परन्तु उसने उसको कुछ भी उत्तर नहीं दिया।		
42023010	42023010	और प्रधान याजक और शास्त्री पास खड़े हुए तन्मयता से उस पर दोष लगाते रहे।		
42023011	42023011	तब हेरोदेस ने भी, अपने सैनिकों के साथ, उसका अपमान किया और उसका उपहास किया। और उसे मनोहर वस्त्र पहनाकर, उसने उसे पिलातुस के पास वापस भेज दिया।		
42023012	42023012	तब उसी दिन हेरोदेस और पिलातुस दोनों एक दूसरे के मित्र बन गए, क्योंकि पहले वे आपस में बैर रखते थे।		
42023013	42023013	फिर पिलातुस ने प्रधान याजकों और सरदारों और लोगों को एक साथ बुलवाया,		
42023014	42023014	और उनसे कहा, “तुम इस मनुष्य को लोगों का बहकानेवाला ठहराकर मेरे पास लाए थे, और देखो, मैंने, तुम्हारे सामने उसकी जाँच करके, इस मनुष्य में उन बातों के विषय में कुछ भी दोष नहीं पाया है जिनका तुम उस पर दोष लगाते हो।		
42023015	42023015	और न ही हेरोदेस ने पाया, क्योंकि उसने उसे हमारे पास वापस भेज दिया है, और देखो, उसके द्वारा ऐसा कुछ भी नहीं किया गया है जो मृत्यु के योग्य हो।		
42023016	42023016	इसलिए, उसे दंडित करके, मैं उसे छोड़ दूँगा।”		
42023017	42023017	[परन्तु उसका यह दायित्व था कि वह प्रत्येक पर्व में उनके लिये एक बन्दी को छोड़े।]		
42023018	42023018	परन्तु वे सब मिलकर चिल्ला उठे, और बोले, “इसे रख ले, परन्तु हमारे लिये बरअब्बा को छोड़ दे!”		
42023019	42023019	(उसे नगर में हुए किसी बलवे के कारण और हत्या के कारण बन्दीगृह में डाला गया था।)		
42023020	42023020	फिर यीशु को छोड़ने की इच्छा से, पिलातुस ने उनको फिर से सम्बोधित किया।		
42023021	42023021	परन्तु वे यह कहते हुए, चिल्ला रहे थे, “क्रूस पर चढ़ा, उसे क्रूस पर चढ़ा।”		
42023022	42023022	फिर तीसरी बार वह उनसे बोला, “इसने कौन सी बुराई की है? मैंने उसमें मृत्यु देने का कोई कारण नहीं पाया है। इसलिए, उसे दंडित करके, मैं उसे छोड़ दूँगा।”		
42023023	42023023	परन्तु वे ऊँचे स्वरों में हठ करके, यह माँग कर रहे थे कि उसे क्रूस पर चढ़ाया जाए, और उनके स्वर प्रबल हुए।		
42023024	42023024	और पिलातुस ने उनकी माँग को पूरा करने का आदेश दे दिया।		
42023025	42023025	फिर उसने उस मनुष्य को छोड़ दिया जो बलवे और हत्या के कारण बन्दीगृह में डाला गया था, जिसके लिए वे निवेदन कर रहे थे, परन्तु उसने यीशु को उनकी इच्छा के अनुसार सौंप दिया।		
42023026	42023026	और जब वे उसे लिए जा रहे थे, तो उन्होंने शमौन को पकड़ा, जो एक कुरेनी था और गाँव से आ रहा था, और यीशु के पीछे-पीछे लेकर चलने के लिए, क्रूस को उन्होंने उस पर लाद दिया।		
42023027	42023027	और लोगों की एक बड़ी भीड़ उसके पीछे-पीछे आ रही थी, और स्त्रियाँ भी जो उसके लिये शोक और विलाप कर रही थीं।		
42023028	42023028	परन्तु उनकी ओर घूमकर, यीशु ने कहा, “हे यरूशलेम की पुत्रियों, मेरे लिये मत रोओ, परन्तु अपने और अपने बच्चों के लिये रोओ।		
42023029	42023029	क्योंकि देखो, ऐसे दिन आ रहे हैं जिनमें वे कहेंगे, ‘धन्य हैं वे जो बाँझ हैं, हाँ, और वे गर्भ जिन्होंने जन्म नहीं दिया और वे स्तन जिन्होंने दूध नहीं पिलाया।’		
42023030	42023030	तब वे पहाड़ों से कहने लगेंगे, ‘हम पर गिर पड़ो,’ और टीलों से कहेंगे, ‘हमें ढाँप लो।’		
42023031	42023031	क्योंकि यदि वे हरियाली वाले पेड़ के साथ ऐसा करते हैं, तो सूखे के साथ क्या किया जाएगा?”		
42023032	42023032	और दो अन्य अपराधियों को भी उसके साथ मौत के घाट उतारने के लिए ले जाया जा रहा था।		
42023033	42023033	और जब वे उस जगह पर पहुँचे जिसे खोपड़ी कहते हैं, तो उन्होंने वहाँ उसे क्रूस पर चढ़ा दिया, और उन अपराधियों को भी—एक को दायीं और दूसरे को बायीं ओर।		
42023034	42023034	[परन्तु यीशु ने कहा, “हे पिता, इन्हें क्षमा कर, क्योंकि ये नहीं जानते कि ये क्या कर रहे हैं।”] परन्तु, उसके कपड़े बाँटने के लिए, उन्होंने चिट्ठियाँ डालीं।		
42023035	42023035	और लोग पास में खड़े-खड़े देख रहे थे, और यह कहकर, सरदार भी उसका उपहास कर रहे थे, “इसने अन्यों को बचाया; यदि यह परमेश्वर का मसीह, और चुना हुआ जन है, तो यह अपने आप को बचाए।”		
42023036	42023036	फिर सैनिकों ने भी पास आकर और उसे सिरका देकर, उसका उपहास किया,		
42023037	42023037	और कहने लगे, “यदि तू यहूदियों का राजा है, तो अपने आप को बचा।”		
42023038	42023038	और उसके ऊपर एक अभिलेख भी लगा दिया था, “यह यहूदियों का राजा है।”		
42023039	42023039	फिर जो अपराधी लटकाए गए थे उनमें से एक यह कहकर उसकी निन्दा करने लगा, “क्या तू मसीह नहीं है? तो फिर अपने आप को और हमें बचा।”		
42023040	42023040	परन्तु उत्तर देते हुए, दूसरे ने, उसे फटकार कर कहा, “क्या तू परमेश्वर से भी नहीं डरता, क्योंकि तू भी तो उसी निर्णय के अधीन है?		
42023041	42023041	और हम तो न्यायानुसार हैं, क्योंकि जो हम ने किया है उसके योग्य हम दण्ड पा रहे हैं। परन्तु इसने कोई भी अनुचित काम नहीं किया।”		
42023042	42023042	और उसने कहा, “हे यीशु, जब तू अपने राज्य में आए तो मुझे स्मरण रखना।”		
42023043	42023043	और उसने उससे कहा, “मैं तुझ से सच कहता हूँ, कि आज ही तू मेरे साथ स्वर्गलोक में होगा।”		
42023044	42023044	और यह छठवें घंटे के लगभग हो चुका था, और नौवें घंटे तक सम्पूर्ण देश में अन्धकार छाया हुआ था,		
42023045	42023045	सूर्य छिप गया, और मन्दिर का परदा बीच में से फट गया,		
42023046	42023046	और ऊँचे स्वर से पुकारकर, यीशु ने कहा, “हे पिता, मैं अपनी आत्मा तेरे हाथों में सौंपता हूँ।” और यह कहकर, उसने साँस छोड़ दी।		
42023047	42023047	और सूबेदार ने, जो कुछ हुआ था उसे देखकर, और यह कहकर परमेश्वर की बड़ाई की, “सच में यह मनुष्य धर्मी था।”		
42023048	42023048	और भीड़ के सारे लोग जो इस तमाशे के लिए एक साथ आए थे, जो कुछ हुआ था उसे देखकर, अपनी छाती पीटते हुए, वापस लौट गए।		
42023049	42023049	परन्तु जितने उसके परिचित थे, और वह स्त्रियाँ जो गलील से उसके पीछे हो ली थीं, वे दूर खड़े होकर, इन बातों को देख रहे थे।		
42023050	42023050	और देखो, यूसुफ नाम का एक मनुष्य था जो महासभा का सदस्य था, और भला और धर्मी पुरुष था,		
42023051	42023051	(वह महासभा से और उनके काम से सहमत नहीं था) और यहूदियों के नगर, अरिमतियाह का रहनेवाला था और जो परमेश्वर के राज्य की प्रतीक्षा कर रहा था।		
42023052	42023052	उसने पिलातुस के पास जाकर, यीशु के शव के लिए निवेदन किया।		
42023053	42023053	और उसे उतारकर, उसने उसे सनी के वस्त्र में लपेटा, और चट्टान में खोदी हुई एक कब्र में रखा जिसमें कभी किसी को नहीं रखा गया था।		
42023054	42023054	और वह तैयारी का दिन था, और सब्त का दिन आरम्भ होने वाला था।		
42023055	42023055	और जो स्त्रियाँ उसके साथ गलील से आई थीं, उन्होंने पीछे-पीछे जाकर उस कब्र को देखा और यह भी कि उसका शव किस रीति से रखा गया था।		
42023056	42023056	फिर, वापस लौटकर, उन्होंने सुगन्धित मसाले और लेप तैयार किया। और आज्ञा के अनुसार, सब्त के दिन उन्होंने विश्राम किया।		
42024001	42024001	फिर सप्ताह के पहले दिन, बड़ी भोर में, वे उन मसालों को लेकर जो उन्होंने तैयार किए थे, कब्र पर आईं।		
42024002	42024002	और उन्हें कब्र पर से पत्थर दूर लुढ़का हुआ मिला,		
42024003	42024003	और भीतर प्रवेश करने पर, उन्होंने प्रभु यीशु का शव न पाया।		
42024004	42024004	और ऐसा हुआ कि, जब वे इस बात से चकित हो रही थीं, और देखो, चमकते वस्त्र पहने हुए दो पुरुष उनके पास आ खड़े हुए।		
42024005	42024005	और जब उन्होंने भयभीत होकर अपने मुँह को भूमि की ओर झुका लिया, तो उन्होंने उनसे कहा, “तुम जीवित को मरे हुओं में क्यों ढूँढ़ रही हो?		
42024006	42024006	वह यहाँ नहीं है, परन्तु जी उठा है! स्मरण करो कि गलील में रहते हुए उसने तुम से क्या कहा था,		
42024007	42024007	यह कहकर कि मनुष्य के पुत्र का पापी मनुष्यों के हाथों में पकड़वाया जाना और क्रूस पर चढ़ाया जाना, और तीसरे दिन जी उठना आवश्यक था।’”		
42024008	42024008	और उसकी बातें उनको स्मरण आईं,		
42024009	42024009	और कब्र से लौटकर, उन्होंने उन ग्यारहों को और अन्य सब को, इन सब बातों की सूचना दी।		
42024010	42024010	और वे मरियम मगदलीनी, और योअन्ना, और याकूब की माता मरियम, और उनके साथ अन्य स्त्रियाँ भी थीं, जिन्होंने प्रेरितों को ये बातें बताईं।		
42024011	42024011	और ये बातें उनके सम्मुख अर्थहीन जैसे जान पड़ीं, और उन्होंने उन पर विश्वास नहीं किया।		
42024012	42024012	परन्तु पतरस, उठकर, कब्र की ओर दौड़ गया, और झुककर, उसने केवल सनी के वस्त्र पड़े देखे। अतः जो हुआ था उस पर आश्चर्य करता हुआ, वह अपने घर चला गया।		
42024013	42024013	और देखो, उसी दिन, उनमें से दो जन दूर के एक गाँव को जा रहे थे जिसका नाम इम्माऊस था, जो यरूशलेम से कोई सात मील की दूरी पर था,		
42024014	42024014	और जो कुछ हुआ था वे उन सब बातों के विषय में एक दूसरे से बातचीत कर रहे थे।		
42024015	42024015	और ऐसा हुआ, कि जिस समय वे बातचीत और चर्चा कर रहे थे, तो यीशु स्वयं ही, पास आकर, उनके साथ-साथ जा रहा था।		
42024016	42024016	परन्तु उनकी आँखें ऐसी बन्द कर दी गई थीं कि उसे पहचान न पाएँ।		
42024017	42024017	तब उसने उनसे पूछा, “जब तुम चल रहे हो तो ये क्या बातें हैं जिनका तुम एक दूसरे से आदान-प्रदान कर रहे हो?” वे उदासी के साथ, शान्त खड़े हो गए।		
42024018	42024018	फिर, उत्तर देते हुए, उनमें से क्लियुपास नाम के व्यक्ति ने उससे कहा, “क्या तू अकेले ही यरूशलेम की यात्रा कर रहा है और इन दिनों में उसमें जो कुछ हुआ है उन बातों को नहीं जानता?”		
42024019	42024019	और उसने उनसे पूछा, “कौन सी बातें?” और उन्होंने उससे कहा, “यीशु नासरी के विषय में, जो एक पुरुष था, और जो परमेश्वर और सब लोगों के सम्मुख में काम और वचन में शक्तिशाली भविष्यद्वक्ता था।		
42024020	42024020	और किस प्रकार से प्रधान याजकों और हमारे सरदारों ने उसे मृत्युदंड के लिए पकड़वा दिया और उसे क्रूस पर चढ़ा दिया।		
42024021	42024021	परन्तु हमें आशा थी कि यह वही था जो इस्राएल को छुटकारा देनेवाला था। परन्तु वास्तव में इन सब बातों के साथ में, वह यह तीसरा दिन बिता रहा है जब से यह बातें घटित हुई हैं।		
42024022	42024022	परन्तु सच में, हमारे बीच की कई स्त्रियों ने भी हमें विस्मित कर दिया है, जो बहुत सुबह में ही कब्र पर गई थीं।		
42024023	42024023	और उसका शव न पाने पर, वे यह कहती हुई आईं कि उन्होंने स्वर्गदूतों का दर्शन भी पाया, जिन्होंने कहा कि वह जीवित है।		
42024024	42024024	और जो हमारे साथ थे उनमें से कुछ कब्र पर गए और उन्होंने वैसा ही पाया, जैसा वास्तव में उन स्त्रियों ने कहा था, परन्तु उन्होंने उसको न देखा।”		
42024025	42024025	तब उसने उनसे कहा, “हे निर्बुद्धियों और भविष्यद्वक्ताओं द्वारा बोली गई सब बातों पर विश्वास करने में मन्दमतियों!		
42024026	42024026	क्या मसीह के लिए इन बातों में दुःख उठाना और अपनी महिमा में प्रवेश करना आवश्यक न था?”		
42024027	42024027	और मूसा से और सब भविष्यद्वक्ताओं से आरम्भ करके, उसने सारे पवित्रशास्त्रों में से, अपने विषय की बातों का अर्थ उन्हें समझा दिया।		
42024028	42024028	और वे उस गाँव के निकट पहुँच गए जहाँ वे जा रहे थे, और उसने ऐसा अभिनय किया जैसे कि वह आगे की यात्रा करेगा।		
42024029	42024029	और उन्होंने यह कहकर, उससे आग्रह किया, “हमारे साथ रुक जा, क्योंकि संध्या हो चली है और दिन भी ढल गया है।” और वह उनके साथ रुकने के लिये भीतर गया।		
42024030	42024030	और ऐसा हुआ कि, जब वह उनके साथ मेज़ पर बैठा, तो रोटी लेकर, उसने उसे आशीषित किया, और उसे तोड़कर, वह उसे उनको देने लगा।		
42024031	42024031	तब उनकी आँखें खुल गईं, और उन्होंने उसे पहचान लिया, और वह उनके पास से अदृश्य हो गया।		
42024032	42024032	और उन्होंने एक दूसरे से कहा, “जब वह मार्ग में हम से बातें करता था, और जब उसने पवित्रशास्त्र काे हमारे सम्मुख खोला था, तो क्या हमारे हृदय जल न उठे थे?”		
