id	target_verse	token
 019109029018	019108029	their
 019109029019	019108029	confusion
 019109029020	019108029	as
 019109029021	019108029	with
 019109029022	019108029	a
 019109029023	019108029	double
 019109029024	019108029	cloak
 019109029025	019108029	.
 019109030001	019108030	i
 019109030002	019108030	will
 019109030003	019108030	give
 019109030004	019108030	great
 019109030005	019108030	thanks
 019109030006	019108030	to
 019109030007	019108030	the
 019109030008	019108030	lord
 019109030009	019108030	with
 019109030010	019108030	my
 019109030011	019108030	mouth
 019109030012	019108030	:
 019109030013	019108030	and
 019109030014	019108030	in
 019109030015	019108030	the
 019109030016	019108030	midst
 019109030017	019108030	of
 019109030018	019108030	many
 019109030019	019108030	i
 019109030020	019108030	will
 019109030021	019108030	praise
 019109030022	019108030	him
 019109030023	019108030	.
 019109031001	019108031	because
 019109031002	019108031	he
 019109031003	019108031	hath
 019109031004	019108031	stood
 019109031005	019108031	at
 019109031006	019108031	the
 019109031007	019108031	right
 019109031008	019108031	hand
 019109031009	019108031	of
 019109031010	019108031	the
 019109031011	019108031	poor
 019109031012	019108031	,
 019109031013	019108031	to
 019109031014	019108031	save
 019109031015	019108031	my
 019109031016	019108031	soul
 019109031017	019108031	from
 019109031018	019108031	persecutors
 019109031019	019108031	.
 019110001001	019109001	the
 019110001002	019109001	lord
 019110001003	019109001	said
 019110001004	019109001	to
 019110001005	019109001	my
 019110001006	019109001	lord
 019110001007	019109001	:
 019110001008	019109001	sit
 019110001009	019109001	thou
 019110001010	019109001	at
 019110001011	019109001	my
 019110001012	019109001	right
 019110001013	019109001	hand
 019110001014	019109001	:
 019110001015	019109001	until
 019110001016	019109001	i
 019110001017	019109001	make
 019110001018	019109001	thy
 019110001019	019109001	enemies
 019110001020	019109001	thy
 019110001021	019109001	footstool
 019110001022	019109001	.
 019110002001	019109002	the
 019110002002	019109002	lord
 019110002003	019109002	will
 019110002004	019109002	send
 019110002005	019109002	forth
 019110002006	019109002	the
 019110002007	019109002	sceptre
 019110002008	019109002	of
 019110002009	019109002	thy
 019110002010	019109002	power
 019110002011	019109002	out
 019110002012	019109002	of
 019110002013	019109002	sion
 019110002014	019109002	:
 019110002015	019109002	rule
 019110002016	019109002	thou
 019110002017	019109002	in
 019110002018	019109002	the
 019110002019	019109002	midst
 019110002020	019109002	of
 019110002021	019109002	thy
 019110002022	019109002	enemies
 019110002023	019109002	.
 019110003001	019109003	with
 019110003002	019109003	thee
 019110003003	019109003	is
 019110003004	019109003	the
 019110003005	019109003	principality
 019110003006	019109003	in
 019110003007	019109003	the
 019110003008	019109003	day
 019110003009	019109003	of
 019110003010	019109003	thy
 019110003011	019109003	strength
 019110003012	019109003	:
 019110003013	019109003	in
 019110003014	019109003	the
 019110003015	019109003	brightness
 019110003016	019109003	of
 019110003017	019109003	the
 019110003018	019109003	saints
 019110003019	019109003	:
 019110003020	019109003	from
 019110003021	019109003	the
 019110003022	019109003	womb
 019110003023	019109003	before
 019110003024	019109003	the
 019110003025	019109003	day
 019110003026	019109003	star
 019110003027	019109003	i
 019110003028	019109003	begot
 019110003029	019109003	thee
 019110003030	019109003	.
 019110004001	019109004	the
 019110004002	019109004	lord
 019110004003	019109004	hath
 019110004004	019109004	sworn
 019110004005	019109004	,
 019110004006	019109004	and
 019110004007	019109004	he
 019110004008	019109004	will
 019110004009	019109004	not
 019110004010	019109004	repent
 019110004011	019109004	:
 019110004012	019109004	thou
 019110004013	019109004	art
 019110004014	019109004	a
 019110004015	019109004	priest
 019110004016	019109004	for
 019110004017	019109004	ever
 019110004018	019109004	according
 019110004019	019109004	to
 019110004020	019109004	the
 019110004021	019109004	order
 019110004022	019109004	of
 019110004023	019109004	melchisedech
 019110004024	019109004	.
 019110005001	019109005	the
 019110005002	019109005	lord
 019110005003	019109005	at
 019110005004	019109005	thy
 019110005005	019109005	right
 019110005006	019109005	hand
 019110005007	019109005	hath
 019110005008	019109005	broken
 019110005009	019109005	kings
 019110005010	019109005	in
 019110005011	019109005	the
 019110005012	019109005	day
 019110005013	019109005	of
 019110005014	019109005	his
 019110005015	019109005	wrath
 019110005016	019109005	.
 019110006001	019109006	he
 019110006002	019109006	shall
 019110006003	019109006	judge
 019110006004	019109006	among
 019110006005	019109006	nations
 019110006006	019109006	,
 019110006007	019109006	he
 019110006008	019109006	shall
 019110006009	019109006	fill
 019110006010	019109006	ruins
 019110006011	019109006	:
 019110006012	019109006	he
 019110006013	019109006	shall
 019110006014	019109006	crush
 019110006015	019109006	the
 019110006016	019109006	heads
 019110006017	019109006	in
 019110006018	019109006	the
 019110006019	019109006	land
 019110006020	019109006	of
 019110006021	019109006	the
 019110006022	019109006	many
 019110006023	019109006	.
 019110007001	019109007	he
 019110007002	019109007	shall
 019110007003	019109007	drink
 019110007004	019109007	of
 019110007005	019109007	the
 019110007006	019109007	torrent
 019110007007	019109007	in
 019110007008	019109007	the
 019110007009	019109007	way
 019110007010	019109007	:
 019110007011	019109007	therefore
 019110007012	019109007	shall
 019110007013	019109007	he
 019110007014	019109007	lift
 019110007015	019109007	up
 019110007016	019109007	the
 019110007017	019109007	head
 019110007018	019109007	.
 019111001001	019110001	i
 019111001002	019110001	will
 019111001003	019110001	praise
 019111001004	019110001	thee
 019111001005	019110001	,
 019111001006	019110001	o
 019111001007	019110001	lord
 019111001008	019110001	,
 019111001009	019110001	with
 019111001010	019110001	my
 019111001011	019110001	whole
 019111001012	019110001	heart
 019111001013	019110001	;
 019111001014	019110001	in
 019111001015	019110001	the
 019111001016	019110001	council
 019111001017	019110001	of
 019111001018	019110001	the
 019111001019	019110001	just
 019111001020	019110001	:
 019111001021	019110001	and
 019111001022	019110001	in
 019111001023	019110001	the
 019111001024	019110001	congregation
 019111001025	019110001	.
 019111002001	019110002	great
 019111002002	019110002	are
 019111002003	019110002	the
 019111002004	019110002	works
 019111002005	019110002	of
 019111002006	019110002	the
 019111002007	019110002	lord
 019111002008	019110002	:
 019111002009	019110002	sought
 019111002010	019110002	out
 019111002011	019110002	according
 019111002012	019110002	to
 019111002013	019110002	all
 019111002014	019110002	his
 019111002015	019110002	wills
 019111002016	019110002	.
 019111003001	019110003	his
 019111003002	019110003	work
 019111003003	019110003	is
 019111003004	019110003	praise
 019111003005	019110003	and
 019111003006	019110003	magnificence
 019111003007	019110003	:
 019111003008	019110003	and
 019111003009	019110003	his
 019111003010	019110003	justice
 019111003011	019110003	continueth
 019111003012	019110003	for
 019111003013	019110003	ever
 019111003014	019110003	and
 019111003015	019110003	ever
 019111003016	019110003	.
 019111004001	019110004	he
 019111004002	019110004	hath
 019111004003	019110004	made
 019111004004	019110004	a
 019111004005	019110004	remembrance
 019111004006	019110004	of
 019111004007	019110004	his
 019111004008	019110004	wonderful
 019111004009	019110004	works
 019111004010	019110004	,
 019111004011	019110004	being
 019111004012	019110004	a
 019111004013	019110004	merciful
 019111004014	019110004	and
 019111004015	019110004	gracious
 019111004016	019110004	lord
 019111004017	019110004	:
 019111005001	019110005	he
 019111005002	019110005	hath
 019111005003	019110005	given
 019111005004	019110005	food
 019111005005	019110005	to
 019111005006	019110005	them
 019111005007	019110005	that
 019111005008	019110005	fear
 019111005009	019110005	him
 019111005010	019110005	.
 019111005011	019110005	he
 019111005012	019110005	will
 019111005013	019110005	be
 019111005014	019110005	mindful
 019111005015	019110005	for
 019111005016	019110005	ever
 019111005017	019110005	of
 019111005018	019110005	his
 019111005019	019110005	covenant
 019111005020	019110005	:
 019111006001	019110006	he
 019111006002	019110006	will
 019111006003	019110006	shew
 019111006004	019110006	forth
 019111006005	019110006	to
 019111006006	019110006	his
 019111006007	019110006	people
 019111006008	019110006	the
 019111006009	019110006	power
 019111006010	019110006	of
 019111006011	019110006	his
 019111006012	019110006	works
 019111006013	019110006	.
 019111007001	019110007	that
 019111007002	019110007	he
 019111007003	019110007	may
 019111007004	019110007	give
 019111007005	019110007	them
 019111007006	019110007	the
 019111007007	019110007	inheritance
 019111007008	019110007	of
 019111007009	019110007	the
 019111007010	019110007	gentiles
 019111007011	019110007	:
 019111007012	019110007	the
 019111007013	019110007	works
 019111007014	019110007	of
 019111007015	019110007	his
 019111007016	019110007	hands
 019111007017	019110007	are
 019111007018	019110007	truth
 019111007019	019110007	and
 019111007020	019110007	judgment
 019111007021	019110007	.
 019111008001	019110008	all
 019111008002	019110008	his
 019111008003	019110008	commandments
 019111008004	019110008	are
 019111008005	019110008	faithful
 019111008006	019110008	:
 019111008007	019110008	confirmed
 019111008008	019110008	for
 019111008009	019110008	ever
 019111008010	019110008	and
 019111008011	019110008	ever
 019111008012	019110008	,
 019111008013	019110008	made
 019111008014	019110008	in
 019111008015	019110008	truth
 019111008016	019110008	and
 019111008017	019110008	equity
 019111008018	019110008	.
 019111009001	019110009	he
 019111009002	019110009	hath
 019111009003	019110009	sent
 019111009004	019110009	redemption
 019111009005	019110009	to
 019111009006	019110009	his
 019111009007	019110009	people
 019111009008	019110009	:
 019111009009	019110009	he
 019111009010	019110009	hath
 019111009011	019110009	commanded
 019111009012	019110009	his
 019111009013	019110009	covenant
 019111009014	019110009	for
 019111009015	019110009	ever
 019111009016	019110009	.
 019111009017	019110009	holy
 019111009018	019110009	and
 019111009019	019110009	terrible
 019111009020	019110009	is
 019111009021	019110009	his
 019111009022	019110009	name
 019111009023	019110009	:
 019111010001	019110010	the
 019111010002	019110010	fear
 019111010003	019110010	of
 019111010004	019110010	the
 019111010005	019110010	lord
 019111010006	019110010	is
 019111010007	019110010	the
 019111010008	019110010	beginning
 019111010009	019110010	of
 019111010010	019110010	wisdom
 019111010011	019110010	.
 019111010012	019110010	a
 019111010013	019110010	good
 019111010014	019110010	understanding
 019111010015	019110010	to
 019111010016	019110010	all
 019111010017	019110010	that
 019111010018	019110010	do
 019111010019	019110010	it
 019111010020	019110010	:
 019111010021	019110010	his
 019111010022	019110010	praise
 019111010023	019110010	continueth
 019111010024	019110010	for
 019111010025	019110010	ever
 019111010026	019110010	and
 019111010027	019110010	ever
 019111010028	019110010	.
 019112001001	019111001	blessed
 019112001002	019111001	is
 019112001003	019111001	the
 019112001004	019111001	man
 019112001005	019111001	that
 019112001006	019111001	feareth
 019112001007	019111001	the
 019112001008	019111001	lord
 019112001009	019111001	:
 019112001010	019111001	he
 019112001011	019111001	shall
 019112001012	019111001	delight
 019112001013	019111001	exceedingly
 019112001014	019111001	in
 019112001015	019111001	his
 019112001016	019111001	commandments
 019112001017	019111001	.
 019112002001	019111002	his
 019112002002	019111002	seed
 019112002003	019111002	shall
 019112002004	019111002	be
 019112002005	019111002	mighty
 019112002006	019111002	upon
 019112002007	019111002	earth
 019112002008	019111002	:
 019112002009	019111002	the
 019112002010	019111002	generation
 019112002011	019111002	of
 019112002012	019111002	the
 019112002013	019111002	righteous
 019112002014	019111002	shall
 019112002015	019111002	be
 019112002016	019111002	blessed
 019112002017	019111002	.
 019112003001	019111003	glory
 019112003002	019111003	and
 019112003003	019111003	wealth
 019112003004	019111003	shall
 019112003005	019111003	be
 019112003006	019111003	in
 019112003007	019111003	his
 019112003008	019111003	house
 019112003009	019111003	:
 019112003010	019111003	and
 019112003011	019111003	his
 019112003012	019111003	justice
 019112003013	019111003	remaineth
 019112003014	019111003	for
 019112003015	019111003	ever
 019112003016	019111003	and
 019112003017	019111003	ever
 019112003018	019111003	.
 019112004001	019111004	to
 019112004002	019111004	the
 019112004003	019111004	righteous
 019112004004	019111004	a
 019112004005	019111004	light
 019112004006	019111004	is
 019112004007	019111004	risen
 019112004008	019111004	up
 019112004009	019111004	in
 019112004010	019111004	darkness
 019112004011	019111004	:
 019112004012	019111004	he
 019112004013	019111004	is
 019112004014	019111004	merciful
 019112004015	019111004	,
 019112004016	019111004	and
 019112004017	019111004	compassionate
 019112004018	019111004	and
 019112004019	019111004	just
 019112004020	019111004	.
 019112005001	019111005	acceptable
 019112005002	019111005	is
 019112005003	019111005	the
 019112005004	019111005	man
 019112005005	019111005	that
 019112005006	019111005	showeth
 019112005007	019111005	mercy
 019112005008	019111005	and
 019112005009	019111005	lendeth
 019112005010	019111005	:
 019112005011	019111005	he
 019112005012	019111005	shall
 019112005013	019111005	order
 019112005014	019111005	his
 019112005015	019111005	words
 019112005016	019111005	with
 019112005017	019111005	judgment
 019112005018	019111005	:
 019112006001	019111006	because
 019112006002	019111006	he
 019112006003	019111006	shall
 019112006004	019111006	not
 019112006005	019111006	be
 019112006006	019111006	moved
 019112006007	019111006	for
 019112006008	019111006	ever
 019112006009	019111006	.
 019112007001	019111007	the
 019112007002	019111007	just
 019112007003	019111007	shall
 019112007004	019111007	be
 019112007005	019111007	in
 019112007006	019111007	everlasting
 019112007007	019111007	remembrance
 019112007008	019111007	:
 019112007009	019111007	he
 019112007010	019111007	shall
 019112007011	019111007	not
 019112007012	019111007	hear
 019112007013	019111007	the
 019112007014	019111007	evil
 019112007015	019111007	hearing
 019112007016	019111007	.
 019112007017	019111007	his
 019112007018	019111007	heart
 019112007019	019111007	is
 019112007020	019111007	ready
 019112007021	019111007	to
 019112007022	019111007	hope
 019112007023	019111007	in
 019112007024	019111007	the
 019112007025	019111007	lord
 019112007026	019111007	:
 019112008001	019111008	his
 019112008002	019111008	heart
 019112008003	019111008	is
 019112008004	019111008	strengthened
 019112008005	019111008	,
 019112008006	019111008	he
 019112008007	019111008	shall
 019112008008	019111008	not
 019112008009	019111008	be
 019112008010	019111008	moved
 019112008011	019111008	until
 019112008012	019111008	he
 019112008013	019111008	look
 019112008014	019111008	over
 019112008015	019111008	his
 019112008016	019111008	enemies
 019112008017	019111008	.
 019112009001	019111009	he
 019112009002	019111009	hath
 019112009003	019111009	distributed
 019112009004	019111009	,
 019112009005	019111009	he
 019112009006	019111009	hath
 019112009007	019111009	given
 019112009008	019111009	to
 019112009009	019111009	the
 019112009010	019111009	poor
 019112009011	019111009	:
 019112009012	019111009	his
 019112009013	019111009	justice
 019112009014	019111009	remaineth
 019112009015	019111009	for
 019112009016	019111009	ever
 019112009017	019111009	and
 019112009018	019111009	ever
 019112009019	019111009	:
 019112009020	019111009	his
 019112009021	019111009	horn
 019112009022	019111009	shall
 019112009023	019111009	be
 019112009024	019111009	exalted
 019112009025	019111009	in
 019112009026	019111009	glory
 019112009027	019111009	.
 019112010001	019111010	the
 019112010002	019111010	wicked
 019112010003	019111010	shall
 019112010004	019111010	see
 019112010005	019111010	,
 019112010006	019111010	and
 019112010007	019111010	shall
 019112010008	019111010	be
 019112010009	019111010	angry
 019112010010	019111010	,
 019112010011	019111010	he
 019112010012	019111010	shall
 019112010013	019111010	gnash
 019112010014	019111010	with
 019112010015	019111010	his
 019112010016	019111010	teeth
 019112010017	019111010	and
 019112010018	019111010	pine
 019112010019	019111010	away
 019112010020	019111010	:
 019112010021	019111010	the
 019112010022	019111010	desire
 019112010023	019111010	of
 019112010024	019111010	the
 019112010025	019111010	wicked
 019112010026	019111010	shall
 019112010027	019111010	perish
 019112010028	019111010	.
 019113001001	019112001	praise
 019113001002	019112001	the
 019113001003	019112001	lord
 019113001004	019112001	,
 019113001005	019112001	ye
 019113001006	019112001	children
 019113001007	019112001	:
 019113001008	019112001	praise
 019113001009	019112001	ye
 019113001010	019112001	the
 019113001011	019112001	name
 019113001012	019112001	of
 019113001013	019112001	the
 019113001014	019112001	lord
 019113001015	019112001	.
 019113002001	019112002	blessed
 019113002002	019112002	be
 019113002003	019112002	the
 019113002004	019112002	name
 019113002005	019112002	of
 019113002006	019112002	the
 019113002007	019112002	lord
 019113002008	019112002	,
 019113002009	019112002	from
 019113002010	019112002	henceforth
 019113002011	019112002	now
 019113002012	019112002	and
 019113002013	019112002	for
 019113002014	019112002	ever
 019113002015	019112002	.
 019113003001	019112003	from
 019113003002	019112003	the
 019113003003	019112003	rising
 019113003004	019112003	of
 019113003005	019112003	the
 019113003006	019112003	sun
 019113003007	019112003	unto
 019113003008	019112003	the
 019113003009	019112003	going
 019113003010	019112003	down
 019113003011	019112003	of
 019113003012	019112003	the
 019113003013	019112003	same
 019113003014	019112003	,
 019113003015	019112003	the
 019113003016	019112003	name
 019113003017	019112003	of
 019113003018	019112003	the
 019113003019	019112003	lord
 019113003020	019112003	is
 019113003021	019112003	worthy
 019113003022	019112003	of
 019113003023	019112003	praise
 019113003024	019112003	.
 019113004001	019112004	the
 019113004002	019112004	lord
 019113004003	019112004	is
 019113004004	019112004	high
 019113004005	019112004	above
 019113004006	019112004	all
 019113004007	019112004	nations
 019113004008	019112004	;
 019113004009	019112004	and
 019113004010	019112004	his
 019113004011	019112004	glory
 019113004012	019112004	above
 019113004013	019112004	the
 019113004014	019112004	heavens
 019113004015	019112004	.
 019113005001	019112005	who
 019113005002	019112005	is
 019113005003	019112005	as
 019113005004	019112005	the
 019113005005	019112005	lord
 019113005006	019112005	our
 019113005007	019112005	god
 019113005008	019112005	,
 019113005009	019112005	who
 019113005010	019112005	dwelleth
 019113005011	019112005	on
 019113005012	019112005	high
 019113005013	019112005	:
 019113006001	019112006	and
 019113006002	019112006	looketh
 019113006003	019112006	down
 019113006004	019112006	on
 019113006005	019112006	the
 019113006006	019112006	low
 019113006007	019112006	things
 019113006008	019112006	in
 019113006009	019112006	heaven
 019113006010	019112006	and
 019113006011	019112006	in
 019113006012	019112006	earth
 019113006013	019112006	?
 019113007001	019112007	raising
 019113007002	019112007	up
 019113007003	019112007	the
 019113007004	019112007	needy
 019113007005	019112007	from
 019113007006	019112007	the
 019113007007	019112007	earth
 019113007008	019112007	,
 019113007009	019112007	and
 019113007010	019112007	lifting
 019113007011	019112007	up
 019113007012	019112007	the
 019113007013	019112007	poor
 019113007014	019112007	out
 019113007015	019112007	of
 019113007016	019112007	the
 019113007017	019112007	dunghill
 019113007018	019112007	:
 019113008001	019112008	that
 019113008002	019112008	he
 019113008003	019112008	may
 019113008004	019112008	place
 019113008005	019112008	him
 019113008006	019112008	with
 019113008007	019112008	princes
 019113008008	019112008	,
 019113008009	019112008	with
 019113008010	019112008	the
 019113008011	019112008	princes
 019113008012	019112008	of
 019113008013	019112008	his
 019113008014	019112008	people
 019113008015	019112008	.
 019113009001	019112009	who
 019113009002	019112009	maketh
 019113009003	019112009	a
 019113009004	019112009	barren
 019113009005	019112009	woman
 019113009006	019112009	to
 019113009007	019112009	dwell
 019113009008	019112009	in
 019113009009	019112009	a
 019113009010	019112009	house
 019113009011	019112009	,
 019113009012	019112009	the
 019113009013	019112009	joyful
 019113009014	019112009	mother
 019113009015	019112009	of
 019113009016	019112009	children
 019113009017	019112009	.
 019114001001	019113001	when
 019114001002	019113001	israel
 019114001003	019113001	went
 019114001004	019113001	out
 019114001005	019113001	of
 019114001006	019113001	egypt
 019114001007	019113001	,
 019114001008	019113001	the
 019114001009	019113001	house
 019114001010	019113001	of
 019114001011	019113001	jacob
 019114001012	019113001	from
 019114001013	019113001	a
 019114001014	019113001	barbarous
 019114001015	019113001	people
 019114001016	019113001	:
 019114002001	019113002	judea
 019114002002	019113002	made
 019114002003	019113002	his
 019114002004	019113002	sanctuary
 019114002005	019113002	,
 019114002006	019113002	israel
 019114002007	019113002	his
 019114002008	019113002	dominion
 019114002009	019113002	.
 019114003001	019113003	the
 019114003002	019113003	sea
 019114003003	019113003	saw
 019114003004	019113003	and
 019114003005	019113003	fled
 019114003006	019113003	:
 019114003007	019113003	jordan
 019114003008	019113003	was
 019114003009	019113003	turned
 019114003010	019113003	back
 019114003011	019113003	.
 019114004001	019113004	the
 019114004002	019113004	mountains
 019114004003	019113004	skipped
 019114004004	019113004	like
 019114004005	019113004	rams
 019114004006	019113004	,
 019114004007	019113004	and
 019114004008	019113004	the
 019114004009	019113004	hills
 019114004010	019113004	like
 019114004011	019113004	the
 019114004012	019113004	lambs
 019114004013	019113004	of
 019114004014	019113004	the
 019114004015	019113004	flock
 019114004016	019113004	.
 019114005001	019113005	what
 019114005002	019113005	ailed
 019114005003	019113005	thee
 019114005004	019113005	,
 019114005005	019113005	o
 019114005006	019113005	thou
 019114005007	019113005	sea
 019114005008	019113005	,
 019114005009	019113005	that
 019114005010	019113005	thou
 019114005011	019113005	didst
 019114005012	019113005	flee
 019114005013	019113005	:
 019114005014	019113005	and
 019114005015	019113005	thou
 019114005016	019113005	,
 019114005017	019113005	o
 019114005018	019113005	jordan
 019114005019	019113005	,
 019114005020	019113005	that
 019114005021	019113005	thou
 019114005022	019113005	wast
 019114005023	019113005	turned
 019114005024	019113005	back
 019114005025	019113005	?
 019114006001	019113006	ye
 019114006002	019113006	mountains
 019114006003	019113006	,
 019114006004	019113006	that
 019114006005	019113006	ye
 019114006006	019113006	skipped
 019114006007	019113006	like
 019114006008	019113006	rams
 019114006009	019113006	,
 019114006010	019113006	and
 019114006011	019113006	ye
 019114006012	019113006	hills
 019114006013	019113006	,
 019114006014	019113006	like
 019114006015	019113006	lambs
 019114006016	019113006	of
 019114006017	019113006	the
 019114006018	019113006	flock
 019114006019	019113006	?
 019114007001	019113007	at
 019114007002	019113007	the
 019114007003	019113007	presence
 019114007004	019113007	of
 019114007005	019113007	the
 019114007006	019113007	lord
 019114007007	019113007	the
 019114007008	019113007	earth
 019114007009	019113007	was
 019114007010	019113007	moved
 019114007011	019113007	,
 019114007012	019113007	at
 019114007013	019113007	the
 019114007014	019113007	presence
 019114007015	019113007	of
 019114007016	019113007	the
 019114007017	019113007	god
 019114007018	019113007	of
 019114007019	019113007	jacob
 019114007020	019113007	:
 019114008001	019113008	who
 019114008002	019113008	turned
 019114008003	019113008	the
 019114008004	019113008	rock
 019114008005	019113008	into
 019114008006	019113008	pools
 019114008007	019113008	of
 019114008008	019113008	water
 019114008009	019113008	,
 019114008010	019113008	and
 019114008011	019113008	the
 019114008012	019113008	stony
 019114008013	019113008	hill
 019114008014	019113008	into
 019114008015	019113008	fountains
 019114008016	019113008	of
 019114008017	019113008	waters
 019114008018	019113008	.
 019115001001	019113009	not
 019115001002	019113009	to
 019115001003	019113009	us
 019115001004	019113009	,
 019115001005	019113009	o
 019115001006	019113009	lord
 019115001007	019113009	,
 019115001008	019113009	not
 019115001009	019113009	to
 019115001010	019113009	us
 019115001011	019113009	;
 019115001012	019113009	but
 019115001013	019113009	to
 019115001014	019113009	thy
 019115001015	019113009	name
 019115001016	019113009	give
 019115001017	019113009	glory
 019115001018	019113009	.
 019115002001	019113010	for
 019115002002	019113010	thy
 019115002003	019113010	mercy
 019115002004	019113010	,
 019115002005	019113010	and
 019115002006	019113010	for
 019115002007	019113010	thy
 019115002008	019113010	truth’s
 019115002009	019113010	sake
 019115002010	019113010	:
 019115002011	019113010	lest
 019115002012	019113010	the
 019115002013	019113010	gentiles
 019115002014	019113010	should
 019115002015	019113010	say
 019115002016	019113010	:
 019115002017	019113010	where
 019115002018	019113010	is
 019115002019	019113010	their
 019115002020	019113010	god
 019115002021	019113010	?
 019115003001	019113011	but
 019115003002	019113011	our
 019115003003	019113011	god
 019115003004	019113011	is
 019115003005	019113011	in
 019115003006	019113011	heaven
 019115003007	019113011	:
 019115003008	019113011	he
 019115003009	019113011	hath
 019115003010	019113011	done
 019115003011	019113011	all
 019115003012	019113011	things
 019115003013	019113011	whatsoever
 019115003014	019113011	he
 019115003015	019113011	would
 019115003016	019113011	.
 019115004001	019113012	the
 019115004002	019113012	idols
 019115004003	019113012	of
 019115004004	019113012	the
 019115004005	019113012	gentiles
 019115004006	019113012	are
 019115004007	019113012	silver
 019115004008	019113012	and
 019115004009	019113012	gold
 019115004010	019113012	,
 019115004011	019113012	the
 019115004012	019113012	works
 019115004013	019113012	of
 019115004014	019113012	the
 019115004015	019113012	hands
 019115004016	019113012	of
 019115004017	019113012	men
 019115004018	019113012	.
 019115005001	019113013	they
 019115005002	019113013	have
 019115005003	019113013	mouths
 019115005004	019113013	and
 019115005005	019113013	speak
 019115005006	019113013	not
 019115005007	019113013	:
 019115005008	019113013	they
 019115005009	019113013	have
 019115005010	019113013	eyes
 019115005011	019113013	and
 019115005012	019113013	see
 019115005013	019113013	not
 019115005014	019113013	.
 019115006001	019113014	they
 019115006002	019113014	have
 019115006003	019113014	ears
 019115006004	019113014	and
 019115006005	019113014	hear
 019115006006	019113014	not
 019115006007	019113014	:
 019115006008	019113014	they
 019115006009	019113014	have
 019115006010	019113014	noses
 019115006011	019113014	and
 019115006012	019113014	smell
 019115006013	019113014	not
 019115006014	019113014	.
 019115007001	019113015	they
 019115007002	019113015	have
 019115007003	019113015	hands
 019115007004	019113015	and
 019115007005	019113015	feel
 019115007006	019113015	not
 019115007007	019113015	:
 019115007008	019113015	they
 019115007009	019113015	have
 019115007010	019113015	feet
 019115007011	019113015	and
 019115007012	019113015	walk
 019115007013	019113015	not
 019115007014	019113015	:
 019115007015	019113015	neither
 019115007016	019113015	shall
 019115007017	019113015	they
 019115007018	019113015	cry
 019115007019	019113015	out
 019115007020	019113015	through
 019115007021	019113015	their
 019115007022	019113015	throat
 019115007023	019113015	.
 019115008001	019113016	let
 019115008002	019113016	them
 019115008003	019113016	that
 019115008004	019113016	make
 019115008005	019113016	them
 019115008006	019113016	become
 019115008007	019113016	like
 019115008008	019113016	unto
 019115008009	019113016	them
 019115008010	019113016	:
 019115008011	019113016	and
 019115008012	019113016	all
 019115008013	019113016	such
 019115008014	019113016	as
 019115008015	019113016	trust
 019115008016	019113016	in
 019115008017	019113016	them
 019115008018	019113016	.
 019115009001	019113017	the
 019115009002	019113017	house
 019115009003	019113017	of
 019115009004	019113017	israel
 019115009005	019113017	hath
 019115009006	019113017	hoped
 019115009007	019113017	in
 019115009008	019113017	the
 019115009009	019113017	lord
 019115009010	019113017	:
 019115009011	019113017	he
 019115009012	019113017	is
 019115009013	019113017	their
 019115009014	019113017	helper
 019115009015	019113017	and
 019115009016	019113017	their
 019115009017	019113017	protector
 019115009018	019113017	.
 019115010001	019113018	the
 019115010002	019113018	house
 019115010003	019113018	of
 019115010004	019113018	aaron
 019115010005	019113018	hath
 019115010006	019113018	hoped
 019115010007	019113018	in
 019115010008	019113018	the
 019115010009	019113018	lord
 019115010010	019113018	:
 019115010011	019113018	he
 019115010012	019113018	is
 019115010013	019113018	their
 019115010014	019113018	helper
 019115010015	019113018	and
 019115010016	019113018	their
 019115010017	019113018	protector
 019115010018	019113018	.
 019115011001	019113019	they
 019115011002	019113019	that
 019115011003	019113019	fear
 019115011004	019113019	the
 019115011005	019113019	lord
 019115011006	019113019	hath
 019115011007	019113019	hoped
 019115011008	019113019	in
 019115011009	019113019	the
 019115011010	019113019	lord
 019115011011	019113019	:
 019115011012	019113019	he
 019115011013	019113019	is
 019115011014	019113019	their
 019115011015	019113019	helper
 019115011016	019113019	and
 019115011017	019113019	their
 019115011018	019113019	protector
 019115011019	019113019	.
 019115012001	019113020	the
 019115012002	019113020	lord
 019115012003	019113020	hath
 019115012004	019113020	been
 019115012005	019113020	mindful
 019115012006	019113020	of
 019115012007	019113020	us
 019115012008	019113020	,
 019115012009	019113020	and
 019115012010	019113020	hath
 019115012011	019113020	blessed
 019115012012	019113020	us
 019115012013	019113020	.
 019115012014	019113020	he
 019115012015	019113020	hath
 019115012016	019113020	blessed
 019115012017	019113020	the
 019115012018	019113020	house
 019115012019	019113020	of
 019115012020	019113020	israel
 019115012021	019113020	:
 019115012022	019113020	he
 019115012023	019113020	hath
 019115012024	019113020	blessed
 019115012025	019113020	the
 019115012026	019113020	house
 019115012027	019113020	of
 019115012028	019113020	aaron
 019115012029	019113020	.
 019115013001	019113021	he
 019115013002	019113021	hath
 019115013003	019113021	blessed
 019115013004	019113021	all
 019115013005	019113021	that
 019115013006	019113021	fear
 019115013007	019113021	the
 019115013008	019113021	lord
 019115013009	019113021	,
 019115013010	019113021	both
 019115013011	019113021	little
 019115013012	019113021	and
 019115013013	019113021	great
 019115013014	019113021	.
 019115014001	019113022	may
 019115014002	019113022	the
 019115014003	019113022	lord
