id	source_verse	text
01002018005	01002018	:
01002018006	01002018	не
01002018007	01002018	хорошо
01002018008	01002018	быть
01002018009	01002018	человеку
01002018010	01002018	одному
01002018011	01002018	;
01002018012	01002018	сотворим
01002018013	01002018	ему
01002018014	01002018	помощника
01002018015	01002018	,
01002018016	01002018	соответственного
01002018017	01002018	ему
01002018018	01002018	.
01002019001	01002019	Господь
01002019002	01002019	Бог
01002019003	01002019	образовал
01002019004	01002019	из
01002019005	01002019	земли
01002019006	01002019	всех
01002019007	01002019	животных
01002019008	01002019	полевых
01002019009	01002019	и
01002019010	01002019	всех
01002019011	01002019	птиц
01002019012	01002019	небесных
01002019013	01002019	,
01002019014	01002019	и
01002019015	01002019	привел
01002019016	01002019	[
01002019017	01002019	их
01002019018	01002019	]
01002019019	01002019	к
01002019020	01002019	человеку
01002019021	01002019	,
01002019022	01002019	чтобы
01002019023	01002019	видеть
01002019024	01002019	,
01002019025	01002019	как
01002019026	01002019	он
01002019027	01002019	назовет
01002019028	01002019	их
01002019029	01002019	,
01002019030	01002019	и
01002019031	01002019	чтобы
01002019032	01002019	,
01002019033	01002019	как
01002019034	01002019	наречет
01002019035	01002019	человек
01002019036	01002019	всякую
01002019037	01002019	душу
01002019038	01002019	живую
01002019039	01002019	,
01002019040	01002019	так
01002019041	01002019	и
01002019042	01002019	было
01002019043	01002019	имя
01002019044	01002019	ей
01002019045	01002019	.
01002020001	01002020	И
01002020002	01002020	нарек
01002020003	01002020	человек
01002020004	01002020	имена
01002020005	01002020	всем
01002020006	01002020	скотам
01002020007	01002020	и
01002020008	01002020	птицам
01002020009	01002020	небесным
01002020010	01002020	и
01002020011	01002020	всем
01002020012	01002020	зверям
01002020013	01002020	полевым
01002020014	01002020	;
01002020015	01002020	но
01002020016	01002020	для
01002020017	01002020	человека
01002020018	01002020	не
01002020019	01002020	нашлось
01002020020	01002020	помощника
01002020021	01002020	,
01002020022	01002020	подобного
01002020023	01002020	ему
01002020024	01002020	.
01002021001	01002021	И
01002021002	01002021	навел
01002021003	01002021	Господь
01002021004	01002021	Бог
01002021005	01002021	на
01002021006	01002021	человека
01002021007	01002021	крепкий
01002021008	01002021	сон
01002021009	01002021	;
01002021010	01002021	и
01002021011	01002021	,
01002021012	01002021	когда
01002021013	01002021	он
01002021014	01002021	уснул
01002021015	01002021	,
01002021016	01002021	взял
01002021017	01002021	одно
01002021018	01002021	из
01002021019	01002021	ребер
01002021020	01002021	его
01002021021	01002021	,
01002021022	01002021	и
01002021023	01002021	закрыл
01002021024	01002021	то
01002021025	01002021	место
01002021026	01002021	плотию
01002021027	01002021	.
01002022001	01002022	И
01002022002	01002022	создал
01002022003	01002022	Господь
01002022004	01002022	Бог
01002022005	01002022	из
01002022006	01002022	ребра
01002022007	01002022	,
01002022008	01002022	взятого
01002022009	01002022	у
01002022010	01002022	человека
01002022011	01002022	,
01002022012	01002022	жену
01002022013	01002022	,
01002022014	01002022	и
01002022015	01002022	привел
01002022016	01002022	ее
01002022017	01002022	к
01002022018	01002022	человеку
01002022019	01002022	.
01002023001	01002023	И
01002023002	01002023	сказал
01002023003	01002023	человек
01002023004	01002023	:
01002023005	01002023	вот
01002023006	01002023	,
01002023007	01002023	это
01002023008	01002023	кость
01002023009	01002023	от
01002023010	01002023	костей
01002023011	01002023	моих
01002023012	01002023	и
01002023013	01002023	плоть
01002023014	01002023	от
01002023015	01002023	плоти
01002023016	01002023	моей
01002023017	01002023	;
01002023018	01002023	она
01002023019	01002023	будет
01002023020	01002023	называться
01002023021	01002023	женою
01002023022	01002023	,
01002023023	01002023	ибо
01002023024	01002023	взята
01002023025	01002023	от
01002023026	01002023	мужа
01002023027	01002023	[
01002023028	01002023	своего
01002023029	01002023	]
01002023030	01002023	.
01002024001	01002024	Потому
01002024002	01002024	оставит
01002024003	01002024	человек
01002024004	01002024	отца
01002024005	01002024	своего
01002024006	01002024	и
01002024007	01002024	мать
01002024008	01002024	свою
01002024009	01002024	и
01002024010	01002024	прилепится
01002024011	01002024	к
01002024012	01002024	жене
01002024013	01002024	своей
01002024014	01002024	;
01002024015	01002024	и
01002024016	01002024	будут
01002024017	01002024	[
01002024018	01002024	два
01002024019	01002024	]
01002024020	01002024	одна
01002024021	01002024	плоть
01002024022	01002024	.
01002025001	01002025	И
01002025002	01002025	были
01002025003	01002025	оба
01002025004	01002025	наги
01002025005	01002025	,
01002025006	01002025	Адам
01002025007	01002025	и
01002025008	01002025	жена
01002025009	01002025	его
01002025010	01002025	,
01002025011	01002025	и
01002025012	01002025	не
01002025013	01002025	стыдились
01002025014	01002025	.
01003001001	01003001	Змей
01003001002	01003001	был
01003001003	01003001	хитрее
01003001004	01003001	всех
01003001005	01003001	зверей
01003001006	01003001	полевых
01003001007	01003001	,
01003001008	01003001	которых
01003001009	01003001	создал
01003001010	01003001	Господь
01003001011	01003001	Бог
01003001012	01003001	.
01003001013	01003001	И
01003001014	01003001	сказал
01003001015	01003001	змей
01003001016	01003001	жене
01003001017	01003001	:
01003001018	01003001	подлинно
01003001019	01003001	ли
01003001020	01003001	сказал
01003001021	01003001	Бог
01003001022	01003001	:
01003001023	01003001	«
01003001024	01003001	не
01003001025	01003001	ешьте
01003001026	01003001	ни
01003001027	01003001	от
01003001028	01003001	какого
01003001029	01003001	дерева
01003001030	01003001	в
01003001031	01003001	раю
01003001032	01003001	»
01003001033	01003001	?
01003002001	01003002	И
01003002002	01003002	сказала
01003002003	01003002	жена
01003002004	01003002	змею
01003002005	01003002	:
01003002006	01003002	плоды
01003002007	01003002	с
01003002008	01003002	дерев
01003002009	01003002	мы
01003002010	01003002	можем
01003002011	01003002	есть
01003002012	01003002	,
01003003001	01003003	только
01003003002	01003003	плодов
01003003003	01003003	дерева
01003003004	01003003	,
01003003005	01003003	которое
01003003006	01003003	среди
01003003007	01003003	рая
01003003008	01003003	,
01003003009	01003003	сказал
01003003010	01003003	Бог
01003003011	01003003	,
01003003012	01003003	не
01003003013	01003003	ешьте
01003003014	01003003	их
01003003015	01003003	и
01003003016	01003003	не
01003003017	01003003	прикасайтесь
01003003018	01003003	к
01003003019	01003003	ним
01003003020	01003003	,
01003003021	01003003	чтобы
01003003022	01003003	вам
01003003023	01003003	не
01003003024	01003003	умереть
01003003025	01003003	.
01003004001	01003004	И
01003004002	01003004	сказал
01003004003	01003004	змей
01003004004	01003004	жене
01003004005	01003004	:
01003004006	01003004	нет
01003004007	01003004	,
01003004008	01003004	не
01003004009	01003004	умрете
01003004010	01003004	,
01003005001	01003005	но
01003005002	01003005	знает
01003005003	01003005	Бог
01003005004	01003005	,
01003005005	01003005	что
01003005006	01003005	в
01003005007	01003005	день
01003005008	01003005	,
01003005009	01003005	в
01003005010	01003005	который
01003005011	01003005	вы
01003005012	01003005	вкусите
01003005013	01003005	их
01003005014	01003005	,
01003005015	01003005	откроются
01003005016	01003005	глаза
01003005017	01003005	ваши
01003005018	01003005	,
01003005019	01003005	и
01003005020	01003005	вы
01003005021	01003005	будете
01003005022	01003005	,
01003005023	01003005	как
01003005024	01003005	боги
01003005025	01003005	,
01003005026	01003005	знающие
01003005027	01003005	добро
01003005028	01003005	и
01003005029	01003005	зло
01003005030	01003005	.
01003006001	01003006	И
01003006002	01003006	увидела
01003006003	01003006	жена
01003006004	01003006	,
01003006005	01003006	что
01003006006	01003006	дерево
01003006007	01003006	хорошо
01003006008	01003006	для
01003006009	01003006	пищи
01003006010	01003006	,
01003006011	01003006	и
01003006012	01003006	что
01003006013	01003006	оно
01003006014	01003006	приятно
01003006015	01003006	для
01003006016	01003006	глаз
01003006017	01003006	и
01003006018	01003006	вожделенно
01003006019	01003006	,
01003006020	01003006	потому
01003006021	01003006	что
01003006022	01003006	дает
01003006023	01003006	знание
01003006024	01003006	;
01003006025	01003006	и
01003006026	01003006	взяла
01003006027	01003006	плодов
01003006028	01003006	его
01003006029	01003006	и
01003006030	01003006	ела
01003006031	01003006	;
01003006032	01003006	и
01003006033	01003006	дала
01003006034	01003006	также
01003006035	01003006	мужу
01003006036	01003006	своему
01003006037	01003006	,
01003006038	01003006	и
01003006039	01003006	он
01003006040	01003006	ел
01003006041	01003006	.
01003007001	01003007	И
01003007002	01003007	открылись
01003007003	01003007	глаза
01003007004	01003007	у
01003007005	01003007	них
01003007006	01003007	обоих
01003007007	01003007	,
01003007008	01003007	и
01003007009	01003007	узнали
01003007010	01003007	они
01003007011	01003007	,
01003007012	01003007	что
01003007013	01003007	наги
01003007014	01003007	,
01003007015	01003007	и
01003007016	01003007	сшили
01003007017	01003007	смоковные
01003007018	01003007	листья
01003007019	01003007	,
01003007020	01003007	и
01003007021	01003007	сделали
01003007022	01003007	себе
01003007023	01003007	опоясания
01003007024	01003007	.
01003008001	01003008	И
01003008002	01003008	услышали
01003008003	01003008	голос
01003008004	01003008	Господа
01003008005	01003008	Бога
01003008006	01003008	,
01003008007	01003008	ходящего
