id	source_verse	text	id_range_end	source_verse_range_end
45008022	45008022	Kita tahu bahawa sampai ke saat ini seluruh ciptaan mengerang bagaikan sakit melahirkan anak.		
45008023	45008023	Lebih daripada itu, kita sendiri yang mendapat buah pertama Roh Allah, turut mengerang dalam batin sambil menanti-nantikan pengangkatan sebagai anak Allah, iaitu penebusan tubuh kita.		
45008024	45008024	Melalui harapan ini, kita telah diselamatkan. Tetapi harapan yang dilihat bukanlah harapan. Siapa yang mengharapkan apa yang sudah ada padanya?		
45008025	45008025	Sebaliknya, jika kita mengharapkan apa yang belum ada pada kita, maka kita menantikannya dengan sabar.		
45008026	45008026	Demikian jugalah, Roh menolong kita dalam kelemahan kita. Kita tidak tahu apa yang patut kita doakan, tetapi Roh itu sendiri berdoa syafaat untuk kita dengan rintihan yang tidak dapat disampaikan melalui kata-kata.		
45008027	45008027	Dan Dia yang menyoroti hati kita tahu akan fikiran Roh, kerana Roh berdoa syafaat bagi pihak orang yang salih menurut kehendak Allah.		
45008028	45008028	Dan kita tahu bahawa dalam semua hal Allah bekerja untuk kebaikan orang yang mengasihi-Nya, yang telah dipanggil menurut kehendak-Nya.		
45008029	45008029	Kerana dari mulanya dahulu Allah telah menentukan mereka yang dipilih-Nya supaya menjadi selaras dengan rupa Putera-Nya, Isa al-Masih, maka Putera itu merupakan yang sulung di antara saudara-saudara yang ramai.		
45008030	45008030	Dan orang yang ditentukan Allah dari mulanya dahulu dipanggil-Nya; orang yang dipanggil-Nya itu diperbenar-Nya; orang yang diperbenar-Nya itu dipermuliakan-Nya pula.		
45008031	45008031	Jadi, apakah yang akan kita katakan sebagai sambutan kepada hal ini? Jika Allah memihak kepada kita, siapa dapat melawan kita?		
45008032	45008032	Dia yang tidak mengecualikan Putera-Nya sendiri, tetapi menyerahkan-Nya untuk kita semua – tentulah Dia, bersama Putera-Nya itu, akan memberikan segala-galanya kepada kita dengan rela!		
45008033	45008033	Siapa yang akan mendakwa orang pilihan Allah? Allah yang memperbenar.		
45008034	45008034	Siapakah yang dapat mempersalahkan kita? Al-Masih Isa, yang telah mati, bahkan lebih daripada itu, yang telah dibangkitkan, berada di sebelah kanan Allah dan juga berdoa syafaat bagi pihak kita.		
45008035	45008035	Siapa yang akan memisahkan kita daripada kasih al-Masih? Kekacauan atau kesusahan atau penganiayaan atau kebuluran atau ketelanjangan atau bahaya atau pedang?		
45008036	45008036	Sebagaimana tersurat dalam Kitab Suci: ‘Kerana-Mu kami menghadapi maut sepanjang hari; Kami dianggap sebagai domba untuk disembelih.’		
45008037	45008037	Tidak! dalam semua hal ini kita lebih daripada para penakluk melalui Dia yang mengasihi kita.		
45008038	45008038	Kerana aku yakin bahawa kematian mahupun kehidupan, para malaikat mahupun para penguasa, masa kini mahupun masa depan, baik kuasa apapun,		
45008039	45008039	ketinggian mahupun kedalaman, baik apapun yang lain dalam seluruh ciptaan, tidak akan dapat memisahkan kita daripada kasih Allah yang di dalam al-Masih Isa, Junjungan kita.		
45009001	45009001	Aku berkata benar dalam al-Masih. Aku tidak berdusta, hati nuraniku mengesahkannya dalam Roh Suci.		
45009002	45009002	Aku teramat sedih dan gundah dalam hatiku.		
45009003	45009003	Kerana aku rela terkutuk dan terpisah daripada al-Masih untuk kepentingan saudara-saudara sebangsaku.		
45009004	45009004	Mereka itu orang Israel. Untuk mereka pengangkatan sebagai anak Allah; untuk mereka kemuliaan ilahi; perjanjian-perjanjian; penerimaan hukum, ibadat di rumah ibadat, dan janji-janji.		
45009005	45009005	Mereka adalah keturunan nenek moyang yang termasyhur. Bahkan dari antara mereka jugalah al-Masih lahir sebagai manusia. Dialah yang terutama dari segala sesuatu. Terpujilah Allah selama-lamanya. Amin.		
45009006	45009006	Ini tidaklah bererti Firman Allah telah gagal. Kerana bukan semua keturunan Israel itu diterima sebagai Israel.		
45009007	45009007	Juga bukan semua keturunan Ibrahim diterima sebagai anak-anak Ibrahim. Sebaliknya, ‘Melalui Ishak anak-anakmu akan diperhitungkan.’		
45009008	45009008	Ini bererti, anak-anak Allah bukanlah keturunan tabii Ibrahim tetapi anak-anak janji Allah.		
45009009	45009009	Kerana demikianlah kata-kata janji itu: ‘Pada masa yang ditetapkan Aku akan kembali, dan Sarah akan mendapat seorang anak lelaki.’		
45009010	45009010	Bukan itu sahaja, malah kedua-dua anak lelaki Ribkah mempunyai bapa yang sama, iaitu Ishak, bapa kita.		
45009011	45009011	Namun, sebelum anak kembar itu dilahirkan dan sempat berbuat baik atau jahat – untuk menegakkan kehendak Allah dalam pemilihan:		
45009012	45009012	bukan dengan kerja amal tetapi dengan Dia yang memanggil – Ribkah telah diberitahu: ‘Yang tua akan melayan yang muda.’		
45009013	45009013	Sebagaimana tersurat di dalam kitab suci: ‘Yakub Kukasihi, tetapi Esau Kubenci.’		
45009014	45009014	Jadi, apa yang akan kita katakan? Adakah Allah tidak adil? Sama sekali tidak!		
45009015	45009015	Kerana Dia telah berkata kepada Musa, ‘Aku akan kasihani sesiapa yang Kukasihani. Dan Aku akan berbelas kasihan kepada sesiapa yang Kubelaskasihi.’		
45009016	45009016	Oleh itu hal demikian bergantung bukan kepada keinginan atau usaha manusia tetapi kepada belas kasihan Allah.		
45009017	45009017	Kerana kitab suci berkata kepada Firaun: Aku telah mengangkatmu untuk tujuan ini, iaitu menunjukkan kekuasaan-Ku melaluimu dan supaya nama-Ku termasyhur di seluruh bumi.		
45009018	45009018	Dengan demikian Allah mengasihani sesiapa yang hendak dikasihani-Nya, dan mengeraskan hati sesiapa yang hendak dikeraskan-Nya hati.		
45009019	45009019	Seorang daripadamu akan berkata kepadaku, ‘Kalau begitu, mengapa masih menyalahkan kita? Kerana siapa yang dapat menentang kehendak-Nya?’		
45009020	45009020	Tetapi siapakah engkau, hai manusia, maka engkau menghujahi Allah? ‘Adakah ciptaan berkata kepada penciptanya, “Mengapa kaubuat aku begini?” ’		
45009021	45009021	Tidakkah tukang tembikar berhak membuat daripada segumpal tanah liat yang sama, beberapa bekas tembikar untuk tujuan mulia dan yang lain untuk kegunaan biasa?		
45009022	45009022	Bagaimana jika Allah, untuk menunjukkan kemurkaan-Nya dan menyatakan kekuasaan-Nya, setelah begitu bersabar terhadap orang yang dimurkai-Nya, membuat persediaan untuk membinasakan?		
45009023	45009023	Bagaimana jika Dia berbuat demikian untuk memperlihatkan betapa besar kemuliaan-Nya kepada orang yang dikasihi-Nya, yang telah disediakan-Nya terlebih dahulu untuk kemuliaan,		
45009024	45009024	justeru kita, yang telah dipanggil-Nya, bukan hanya dari kalangan orang Yahudi tetapi juga dari kalangan bangsa asing?		
45009025	45009025	Sebagaimana telah disampaikan-Nya melalui Hosea: ‘Aku akan memanggil mereka “umat-Ku” sedangkan mereka bukan umat-Ku; dan Aku akan memanggil dia “orang yang Kukasihi” sedangkan dia bukan orang yang Kukasihi.’		
45009026	45009026	dan, ‘akan terjadi bahawa di mana telah dikatakan kepada mereka, ‘Kamu bukan umat-Ku,’ di situlah mereka akan dipanggil ‘anak-anak Allah yang hidup.” ’		
45009027	45009027	Yasyaya juga telah berseru tentang umat Israel: ‘Walaupun bilangan anak Israel seperti pasir di tepi laut, hanya segelintir baki akan diselamatkan.		
45009028	45009028	Kerana Tuhan akan menjalankan hukumannya di atas bumi dengan segera dan muktamad.’		
45009029	45009029	Samalah seperti kata Yasyaya sebelum itu: ‘Sekiranya Tuhan Maha Kuasa tidak membiarkan keturunan kita hidup, kita tentu telah menjadi seperti Sodom, tentu kita seperti Gomora.’		
45009030	45009030	Jadi, apa yang akan kita katakan? Bahawa bangsa-bangsa asing, yang tidak mengejar kebenaran, telah mendapatinya, iaitu kebenaran berasaskan iman.		
45009031	45009031	Sebaliknya orang Israel, yang mengejar kebenaran berasaskan hukum kebenaran, tidak dapat mencapainya.		
45009032	45009032	Mengapa tidak? Kerana mereka mengejarnya bukan dengan iman, tetapi seolah-olah dengan mengamalkan kerja amal. Mereka tersandung pada batu sandungan.		
45009033	45009033	Sebagaimana telah tersurat: ‘Aku telah meletakkan di Sion seketul batu yang menyebabkan orang tersandung dan sebuah batu pejal yang membuat mereka terjatuh, dan orang yang percaya kepada-Nya tidak akan diaibkan.’		
45010001	45010001	Saudara-saudaraku, hasrat hatiku dan doaku kepada Allah tentang orang Israel ialah semoga mereka akan diselamatkan.		
45010002	45010002	Aku dapat memberi kesaksian bahawa mereka bersungguh-sungguh dalam ibadat kepada Allah, tetapi kesungguhan mereka tidak berasaskan pengetahuan yang benar.		
45010003	45010003	Oleh sebab mereka tidak mengetahui kebenaran yang datang daripada Allah dan mereka berusaha menegakkan kebenaran mereka sendiri, maka mereka tidak tunduk kepada kebenaran Allah. Kebenaran kerana iman		
45010004	45010004	al-Masih adalah titik tamat hukum supaya kebenaran didapati oleh setiap orang yang beriman.		
45010005	45010005	Musa telah menulis tentang kebenaran berasaskan hukum Taurat, ‘Sesiapa yang melakukan hal-hal ini akan hidup mengikutnya.’		
45010006	45010006	Tetapi kebenaran berasaskan iman berkata demikian, ‘Jangan bertanya dalam hatimu, “Siapa yang akan naik ke syurga?” (untuk membawa al-Masih turun)		
45010007	45010007	atau, “Siapa yang akan turun ke alam kubur?” (untuk membawa al-Masih naik daripada kematian).		
45010008	45010008	Apakah yang dikatakan? ‘Firman itu begitu dekat denganmu, di mulutmu dan di hatimu (iaitu firman tentang iman yang kami isytiharkan):		
45010009	45010009	Jika kamu akui dengan mulutmu bahawa Isa adalah Junjungan Yang Esa dan percaya dalam hatimu bahawa Allah telah membangkitkan-Nya daripada kematian, kamu akan diselamatkan;		
45010010	45010010	kerana dengan hatimu kamu beriman dan diperbenar, dan dengan mulutmu kamu mengaku lalu diselamatkan.		
45010011	45010011	Sebagaimana tersurat di dalam kitab suci, ‘Sesiapa yang percaya kepada-Nya tidak akan diaibkan.’		
45010012	45010012	Kerana tidak ada perbezaan antara orang Israel dengan bangsa lain, kerana Tuhan yang sama berkuasa ke atas semuanya dan melimpahkan berkat ke atas semua yang menyeru kepada-Nya.		
45010013	45010013	Kerana ‘Sesiapa yang menyeru nama Tuhan akan diselamatkan.’		
45010014	45010014	Jadi, bagaimana mereka dapat menyeru kepada-Nya sedangkan mereka tidak beriman kepada-Nya? Dan bagaimana mereka dapat beriman kepada-Nya sedangkan mereka tidak pernah mendengar tentang-Nya? Dan bagaimana mereka dapat mendengar sedangkan tiada sesiapapun yang mengajar mereka tentang-Nya?		
45010015	45010015	Dan bagaimana orang dapat mengajar kecuali dihantar? Sebagaimana tersurat di dalam kitab suci, ‘Alangkah indahnya kaki mereka yang membawa berita baik!’		
45010016	45010016	Sebagaimana kata Yasyaya, ‘Tuhan, siapa yang percaya akan perkhabaran yang kami sampaikan?’		
45010017	45010017	Oleh itu iman datang daripada mendengar perkhabaran itu, dan perkhabaran itu didengar melalui sabda al-Masih.		
45010018	45010018	Tetapi aku bertanya, ‘Tidakkah mereka mendengar?’ Tentu sekali: ‘Suara mereka telah tersebar ke serata bumi, dan kata-kata mereka telah sampai ke seluruh pelosok dunia.’		
45010019	45010019	Sekali lagi aku bertanya, ‘Tidakkah orang Israel mengerti?’ Pertama, Musa berkata: ‘Aku akan membuatmu iri hati dengan orang yang bukan satu bangsa; Aku akan membuatmu marah dengan satu bangsa yang tidak mengerti.’		
45010020	45010020	Kemudian Yasyaya lantang berkata, ‘Aku telah ditemui oleh mereka yang tidak mencari-Ku; Aku menyatakan diri-Ku kepada orang yang tidak memohon kehadiran-Ku.		
45010021	45010021	Tetapi kepada orang Israel dia berkata, ‘Sepanjang hari telah Kuhulurkan tangan-Ku kepada bangsa yang ingkar dan keras kepala.’		
45011001	45011001	Oleh itu aku bertanya, ‘Adakah Allah telah menyingkirkan umat-Nya?’ Sama sekali tidak! Aku sendiri seorang berbangsa Israel, keturunan Ibrahim, daripada suku Benyamin.		
45011002	45011002	Allah tidak menyingkirkan umat-Nya yang telah dipilih-Nya dari dahulu. Tidakkah kamu tahu apa yang telah tersurat di dalam kitab suci, di dalam petikan tentang Ilyas, betapa dia mengadu kepada Allah tentang Israel:		
45011003	45011003	‘Ya Tuhan, mereka telah membunuh nabi-nabi-Mu dan meruntuhkan tempat penyembahan-Mu; dan hanya aku yang tinggal, dan mereka sedang berusaha untuk membunuhku’?		
45011004	45011004	Dan apakah jawapan Allah kepadanya? ‘Aku telah menyimpan untuk diri-Ku tujuh ribu orang yang tidak tunduk kepada Baal.’		
45011005	45011005	Begitu jugalah, pada zaman ini, ada baki yang dipilih berasaskan kasih kurnia.		
45011006	45011006	Jika dengan kasih kurnia, maka tidaklah lagi dengan kerja amal; sekiranya masih dengan kerja amal, kasih kurnia bukanlah kasih kurnia lagi.		
45011007	45011007	Jadi, bagaimana? Apa yang dicari Israel dengan begitu bersungguh-sungguh tidak didapati oleh mereka, tetapi orang pilihan mendapatinya. Yang lain telah dikeraskan hatinya,		
45011008	45011008	sebagaimana telah tersurat: ‘Allah telah membuat mereka tidak sedar, mata tidak melihat, telinga tidak mendengar, sampailah hari ini.’		
45011009	45011009	Dan Daud berkata: ‘Semoga meja perjamuan mereka menjadi jerat dan perangkap, batu sandungan dan balasan kepada mereka;		
45011010	45011010	Kelamkan mata mereka agar tidak dapat melihat, dan bongkokkan belakang mereka selama-lamanya!		
45011011	45011011	Oleh itu aku bertanya, ‘Adakah mereka tersandung dan tidak dapat bangun semula?’ Sama sekali tidak! Sebaliknya, kerana pelanggaran yang dilakukan oleh mereka, penyelamatan telah datang kepada bangsa-bangsa lain untuk membuat Israel iri hati.		
45011012	45011012	Tetapi jika pelanggaran Israel bermakna kekayaan bagi dunia, dan kerugian mereka bermakna kekayaan bagi orang bukan bani Israel, betapa bergandanya lagi kekayaan yang akan dibawa oleh ketaatan mereka!		
45011013	45011013	Sekarang aku berkata kepadamu, wahai bangsa asing: Oleh sebab aku ini rasul kepada orang bukan bani Israel, aku membesarkan pelayananku		
45011014	45011014	dengan harapan dapat menimbulkan iri hati bangsaku sendiri dan menyelamatkan sesetengah mereka.		
45011015	45011015	Jika penyingkiran mereka mendatangkan perdamaian bagi seisi dunia, lebih-lebih lagilah kalau mereka diterima semula oleh Allah! Bukankah hal ini seperti hidup kembali selepas mati?		
45011016	45011016	Sekiranya gumpalan pertama suci, maka sucilah seluruh adunan. Jika suci akar pohon, maka demikian jugalah cabang-cabangnya.		
45011017	45011017	Andainya beberapa cabang itu dipatahkan dan kamu, walaupun pucuk zaitun liar, dicantumkan lalu berkongsi akar dengan pohon zaitun yang subur itu,		
45011018	45011018	janganlah bercakap besar kepada cabang-cabang lain. Kalau kamu bermegah juga, ingatlah bahawa bukan kamu yang menyokong akar tetapi akar yang menyokong kamu.		
45011019	45011019	Ketika itu kamu akan berkata: ‘Cabang-cabang itu dipatahkan supaya aku dapat dicantumkan.’		
45011020	45011020	Memang benar. Oleh sebab tidak beriman, cabang-cabang itu dipatahkan, dan kamu dapat berada di situ kerana iman! Janganlah angkuh; sebaliknya takutlah.		
45011021	45011021	Kerana jika Allah tidak mengampuni cabang-cabang tabii itu, Dia tidak akan mengampunimu juga.		
45011022	45011022	Oleh itu, fikirkanlah belas ihsan dan juga kekerasan-Nya; kekerasan kepada mereka yang terjerumus; belas ihsan kepada kamu, asalkan kamu berterusan dalam belas ihsan-Nya. Jika tidak, kamu juga akan dibuangkan.		
45011023	45011023	Mereka juga, jika mengubah sikap tidak percaya, akan dicantumkan semula, kerana Allah berupaya berbuat demikian.		
45011024	45011024	Kalau kamu yang telah dipotong dari pokok zaitun liar dapat dicantumkan ke pohon zaitun yang baik dan berbeza tabiinya, lebih-lebih lagilah cabang-cabang tabii itu dapat dicantumkan ke pokok zaitunnya sendiri!		
45011025	45011025	Saudara-saudaraku, aku tidak mahu kamu jahil tentang rahsia ini, supaya kamu tidak berasa megah: Sebahagian daripada orang Israel telah menjadi keras hati sehingga genap jumlah orang bukan bani Israel telah masuk.		
45011026	45011026	Kemudian seluruh orang Israel akan diselamatkan, sebagaimana yang telah tersurat: ‘Penyelamat akan datang dari Sion, dan Dia akan menjauhkan kemungkaran daripada Yakub;		
45011027	45011027	Kerana inilah perjanjian-Ku dengan mereka ketika Aku menghapuskan dosa-dosa mereka.’		
45011028	45011028	Dari segi Injil, orang Israel dimusuhi keranamu, tetapi dari segi pilihan, mereka dikasihi kerana nenek moyang mereka;		
45011029	45011029	kerana kurnia dan panggilan Allah tidak akan ditarik kembali selama-lamanya.		
45011030	45011030	Sebagaimana kamu dahulu ingkar kepada Allah namun kini telah mendapat belas kasihan kerana keingkaran mereka,		
45011031	45011031	demikian jugalah mereka yang kini telah ingkar, melalui belas kasihan yang kamu peroleh, mereka juga mungkin mendapat belas kasihan.		
45011032	45011032	Allah telah mengeraskan hati mereka dalam keingkaran, supaya Dia dapat mengasihani semuanya.		
45011033	45011033	Oh, betapa kaya kebijaksanaan dan pengetahuan Allah! Penghakiman-Nya tidak terduga, dan jalan-jalan-Nya tidak mungkin diselami!		
45011034	45011034	‘Kerana siapakah yang mengetahui fikiran Tuhan? Siapa yang menjadi penasihat-Nya?		
45011035	45011035	Atau siapakah yang pernah memberi-Nya sesuatu, maka Dia harus membalasnya?’		
45011036	45011036	Segala-galanya daripada Dia, melalui Dia dan kepada Dia. Bagi Allah kemuliaan selama-lamanya. Amin.		
45012001	45012001	Oleh itu, saudara-saudaraku, aku menyeru kepadamu, demi belas kasihan Allah, supaya mempersembahkan tubuh badanmu sebagai korban yang hidup, dalam keadaan suci dan dapat diterima oleh Allah; itulah ibadat yang wajar.		
45012002	45012002	Janganlah ikut cara hidup duniawi, sebaliknya berubahlah menurut pembaharuan fikiranmu. Dengan demikian, kamu dapat memastikan apa kehendak Allah itu, apa yang baik, yang diredai-Nya dan yang sempurna.		
45012003	45012003	Aku berkata kepada setiap orang daripadamu, melalui kasih kurnia yang diberikan kepadaku: Janganlah nilai dirimu lebih tinggi daripada sepatutnya, sebaliknya nilailah dirimu sewajarnya, selaras dengan kadar iman yang telah diberikan Allah kepada setiap orang.		
45012004	45012004	Sebagaimana tubuh manusia terdiri daripada beberapa anggota yang berbagai-bagai tugasnya dan bukan semua anggota itu mempunyai tugas yang sama,		
45012005	45012005	begitu jugalah kita yang ramai ini, semuanya anggota satu tubuh dalam al-Masih, dan saling memiliki.		
45012006	45012006	Kita mempunyai kurnia yang berlainan menurut kasih kurnia yang diberikan kepada kita. Sekiranya kita dianugerahi kurnia untuk bernubuat, maka bernubuatlah menurut kadar iman kita;		
45012007	45012007	kalau untuk melayani, gunakanlah dalam pelayanan kita; jika untuk mengajar, gunakanlah dalam pengajaran.		
45012008	45012008	Orang yang dianugerahi kurnia untuk menasihati, hendaklah dia menggunakannya dalam memberikan nasihat; kalau untuk memberi, lakukanlah dengan murah hati; kiranya untuk memimpin, berilah pimpinan dengan bersungguh-sungguh; dan jika untuk menunjukkan belas kasihan, lakukanlah dengan sukacita.		
45012009	45012009	Kasih hendaklah bersih daripada pura-pura. Bencilah kejahatan. Berpeganglah kepada kebaikan.		
45012010	45012010	Hendaklah kamu bersikap baik dan mengasihi sesama sendiri dengan kasih persaudaraan, serta saling menghormati dan mengutamakan;		
45012011	45012011	jangan biarkan kerajinanmu berkurangan; hendaklah semangatmu tetap berkobar-kobar; sentiasa abdikan diri kepada Tuhan.		
45012012	45012012	Bergembiralah dalam harapan, tabah menghadapi kesusahan, dan terus-menerus berdoa.		
45012013	45012013	Berilah bantuan untuk memenuhi keperluan orang salih, dan berikan tempat menumpang.		
45012014	45012014	Pohonlah berkat bagi orang yang menganiayai kamu, dan jangan kutuk mereka.		
45012015	45012015	Bergembiralah dengan orang yang bergembira, dan menangislah dengan orang yang menangis.		
45012016	45012016	Bersatu hatilah sesama kamu. Jangan tinggi hati, sebaliknya bergaullah dengan golongan yang sederhana. Jangan anggap dirimu bijaksana.		
45012017	45012017	Jangan balas kejahatan dengan kejahatan. Perhatikan apa yang baik di mata semua orang.		
45012018	45012018	Setakat yang mungkin, jika dalam keupayaanmu, hiduplah dalam damai dengan semua manusia.		
45012019	45012019	Saudara-saudara yang kukasihi, janganlah berusaha membalas dendam, serahkanlah kepada kemurkaan Allah, kerana telah tersurat: ‘Pembalasan adalah hak-Ku. Akulah yang akan membalas,’ demikian firman Tuhan.		
45012020	45012020	Oleh itu: ‘Jika musuhmu lapar, berilah dia makan; jika dia dahaga, beri dia minum; Kerana dengan berbuat demikian, kamu menimbunkan bara api ke atas kepalanya.’		
45012021	45012021	Jangan ditewaskan oleh kejahatan, tetapi tewaskanlah kejahatan dengan kebaikan.		
45013001	45013001	Setiap orang harus tunduk kepada pihak berkuasa, kerana tidak ada kekuasaan yang tidak datang daripada Allah, dan pihak berkuasa yang ada telah ditetapkan oleh Allah.		
45013002	45013002	Oleh itu sesiapa yang menentang pihak berkuasa menentang peraturan Allah, dan sesiapa yang menentang membawa hukuman ke atas dirinya.		
45013003	45013003	Pemerintah tidak menakutkan orang yang berbuat baik, hanya mereka yang berbuat jahat. Inginkah kamu bebas daripada rasa takut terhadap pemerintah? Lakukan kebajikan, pasti kamu akan dipujinya.		
45013004	45013004	Pemerintah adalah hamba yang diamanahkan oleh Allah untuk membawa kebaikan kepadamu. Tetapi jika kamu melakukan kejahatan, wajarlah kamu takut, kerana pedang yang dibawanya tentu sekali untuk digunakan. Pemerintah adalah hamba yang diamanahkan oleh Allah untuk menjalankan pembalasan dengan menimpakan kemurkaan Allah ke atas orang yang berbuat jahat.		
45013005	45013005	Oleh itu tunduklah, bukan hanya kerana takut dimurkai Allah tetapi juga kerana menurut hati nuranimu sendiri.		
45013006	45013006	Dengan sebab itu jugalah kamu harus membayar cukai. Pemerintah adalah pegawai-pegawai yang ditugaskan oleh Allah untuk mengendalikan hal itu.		
45013007	45013007	Oleh itu bayarlah apa yang wajar dibayar kepada setiap pihak: Sekiranya cukai, bayarlah cukai; sekiranya hasil, bayarlah hasil. Dan takutilah orang yang patut ditakuti, dan hormatilah orang yang patut dihormati.		
45013008	45013008	Jangan merasa terhutang apa-apa kepada sesiapapun kecuali kasih-mengasihi, kerana seseorang yang mengasihi sesama manusia telah memenuhi hukum;		
45013009	45013009	kerana perintah-perintah, ‘Jangan berzina’, ‘Jangan membunuh’, ‘Jangan mencuri’, ‘Jangan bersaksi bohong’, ‘Jangan ingini milik orang lain’ dan perintah-perintah yang lain adalah terangkum dalam perintah ini, ‘Kasihilah sesama manusia sebagaimana kamu mengasihi dirimu sendiri’.		
45013010	45013010	Kasih tidak berbuat jahat kepada sesama manusia. Oleh itu kasih memenuhi hukum.		
45013011	45013011	Kamu tahu bahawa sudah sampai waktunya kamu bangun dari tidur, kerana kini penyelamatan lebih dekat lagi kepada kita daripada dahulu, ketika kita baru beriman.		
45013012	45013012	Malam sudah hampir berlalu, dan siang hampir tiba. Oleh itu lucutkanlah segala kerja kegelapan dan kenakan kelengkapan senjata cahaya.		
45013013	45013013	Ikutlah tingkah laku yang wajar, sebagaimana orang berjalan pada siang hari. Jangan berpesta liar dan mabuk, jauhi noda dan kelucahan, singkirkan pergaduhan dan iri hati.		
45013014	45013014	Kenakan Junjungan Isa al-Masih sebagai kelengkapan senjata dan jangan hidup secara duniawi untuk memuaskan hawa nafsu.		
45014001	45014001	Terimalah orang yang lemah imannya, tanpa menghakimi hal-hal yang boleh dipertikaikan.		
45014002	45014002	Ada orang yang yakin dia boleh makan semua jenis makanan, tetapi ada juga orang yang lemah imannya dan hanya makan sayur-sayuran.		
45014003	45014003	Namun demikian, orang yang makan semua jenis makanan janganlah menghina orang yang tidak makan sesuatu; dan orang yang tidak makan sesuatu janganlah menghakimi orang yang makan semua jenis makanan, kerana Allah telah menerima dia.		
45014004	45014004	Siapakah kamu maka berani menghakimi hamba orang lain? Sama ada dia tetap berdiri atau jatuh, terpulanglah kepada tuannya. Malah dia akan tetap berdiri kerana Tuhan berkuasa membuatnya tetap berdiri.		
45014005	45014005	Ada orang yang mengutamakan hari tertentu daripada yang lain, dan ada pula yang menganggap semua hari sama baiknya. Setiap orang harus membuat keputusan bagi dirinya sendiri, selaras dengan keyakinannya.		
45014006	45014006	Mereka yang mengutamakan hari-hari tertentu berbuat demikian untuk menghormati Tuhan. Mereka yang makan semua jenis makanan melakukannya untuk menghormati Tuhan, kerana mereka mengucap syukur kepada Allah; manakala mereka yang tidak makan beberapa jenis makanan juga melakukannya untuk menghormati Tuhan, dan mengucap syukur kepada Allah.		
45014007	45014007	Tiada seorang pun di kalangan kita yang hidup bagi diri sendiri, dan tiada seorang pun di kalangan kita yang mati bagi diri sendiri.		
45014008	45014008	Jika kita hidup, kita hidup bagi Tuhan; dan jika kita mati, kita mati bagi Tuhan. Oleh itu, baik kita hidup mahupun mati, kita adalah milik Tuhan.		
45014009	45014009	Al-Masih mati dan bangkit lalu hidup semula untuk menjadi Tuhan kepada yang mati dan yang hidup.		
45014010	45014010	Mengapakah kamu menghakimi saudaramu? Dan mengapa kamu menghina saudaramu? Kita semua akan berdiri di hadapan takhta penghakiman al-Masih.		
45014011	45014011	Kerana telah tersurat: ‘ “Demi hidup-Ku,” Tuhan berfirman, “Setiap orang akan bertekuk lutut di hadapan-Ku; dan setiap lidah akan mengaku kepada Allah.” ’		
45014012	45014012	Nyatalah bahawa setiap seorang daripada kita akan dipertanggungjawabkan memberi pernyataan tentang dirinya kepada Allah.		
45014013	45014013	Oleh itu janganlah lagi kita menghakimi sesama sendiri. Sebaliknya bertekadlah tidak akan membuat saudaramu tersandung atau terjatuh.		
45014014	45014014	Dalam Junjungan Isa, aku tahu dan percaya bahawa tiada sesuatu pun yang najis. Namun, sesuatu menjadi najis bagi seseorang yang menganggapnya najis.		
45014015	45014015	Sekiranya saudaramu bersedih kerana sesuatu yang kamu makan, maka kamu tidaklah lagi hidup berasaskan kasih. Jangan mudaratkan sesiapa disebabkan makananmu, kerana al-Masih telah berkorban nyawa untuk dia juga.		
45014016	45014016	Jangan sampai sesuatu yang kamu anggap baik disebut sebagai kejahatan.		
45014017	45014017	Kerajaan Allah bukanlah soal makan minum, tetapi menjalankan segala yang benar dan membawa kesejahteraan serta kegembiraan dalam Roh Suci.		
45014018	45014018	Orang yang mengabdikan diri kepada al-Masih dengan cara ini akan diredai Allah dan disukai manusia.		
45014019	45014019	Oleh itu marilah kita mengejar hal-hal yang membawa kesejahteraan dan yang membina kebaikan sesama sendiri.		
45014020	45014020	Jangan rosakkan rancangan Allah semata-mata kerana makanan! Semua makanan adalah suci, tetapi seseorang dianggap bersalah sekiranya sesuatu yang dimakannya menyebabkan orang lain tersandung.		
45014021	45014021	Sebaik-baiknya jauhilah makan daging atau minum anggur atau apa sahaja yang dapat melemahkan saudaramu.		
45014022	45014022	Apa yang kamu percayai, percayailah sendirian di hadapan Allah. Berbahagialah orang yang tidak perlu menyalahkan dirinya tentang sesuatu yang dipercayainya benar.		
45014023	45014023	Sebaliknya, seseorang yang makan sesuatu dengan perasaan waswas adalah bersalah kerana perbuatannya itu tidak berasaskan iman. Segala yang tidak berasaskan iman itu adalah dosa.		
45015001	45015001	Yang kuat di kalangan kita hendaklah menampung kelemahan orang yang tidak kuat, dan jangan hanya menyukakan hati sendiri.		
45015002	45015002	Setiap orang haruslah menyukakan hati saudaranya sesama manusia untuk kebaikannya supaya dia menjadi teguh.		
45015003	45015003	Al-Masih tidak menyukakan hati-Nya sendiri; sebaliknya telah tersurat: ‘Segala celaan daripada mereka yang mencela-Mu telah menimpa-Ku.’		
45015004	45015004	Segala yang tersurat pada masa dahulu adalah untuk menjadi pengajaran kepada kita, supaya melalui kesabaran dan penglipuran daripada tulisan-tulisan suci itu kita mendapat harapan.		
45015005	45015005	Semoga Allah yang memberikan kesabaran dan galakan, mengurniaimu perpaduan yang sama terhadap satu sama lain, menurut Isa al-Masih.		
